,Time,Hor_eye,Ver_eye
207,74817.6171595,74817.6229365,74817.6287134
208,74817.6344958,74817.6402728,74817.6460497
209,74817.6518273,74817.6576042,74817.6633861
210,74817.6691636,74817.6749406,74817.6807175
211,74817.6864993,74817.6922763,74817.6980532
212,74817.7038308,74817.7096077,74817.7153895
213,74817.7211671,74817.726944,74817.732721
214,74817.7385034,74817.7442804,74817.7500573
215,74817.7558349,74817.7616118,74817.7673936
216,74817.7731712,74817.7789475,74817.7847245
217,74817.7905069,74817.7962839,74817.8020608
218,74817.8078384,74817.8136202,74817.8193971
219,74817.8251747,74817.8309516,74817.8367286
220,74817.842511,74817.848288,74817.8540649
221,74817.8598425,74817.8656243,74817.8714006
222,74817.8771782,74817.8829551,74817.888732
223,74817.8945145,74817.9002914,74817.9060684
224,74817.9118459,74817.9176278,74817.9234047
225,74817.9291823,74817.9349592,74817.9407362
226,74817.9465186,74817.9522955,74817.9580725
227,74817.9638494,74817.9696312,74817.9754082
228,74817.9811858,74817.9869627,74817.9927396
229,74817.9985221,74818.004299,74818.010076
230,74818.0158535,74818.0216354,74818.0274123
231,74818.0331899,74818.0389668,74818.0447486
232,74818.0505262,74818.0563025,74818.0620794
233,74818.067857,74818.0736388,74818.0794158
234,74818.0851933,74818.0909703,74818.0967521
235,74818.1025297,74818.1083066,74818.1140835
236,74818.1198611,74818.1256429,74818.1314199
237,74818.1371974,74818.1429744,74818.1487556
238,74818.1545331,74818.1603101,74818.166087
239,74818.1718646,74818.1776464,74818.1834234
240,74818.1892009,74818.1949779,74818.2007597
241,74818.2065373,74818.2123142,74818.2180911
242,74818.2238736,74818.2296505,74818.2354275
243,74818.2412044,74818.2469813,74818.2527632
244,74818.2585407,74818.2643177,74818.2700946
245,74818.2758771,74818.281654,74818.2874309
246,74818.2932085,74818.2989854,74818.3047673
247,74818.3105448,74818.3163218,74818.3220987
248,74818.3278812,74818.3336575,74818.3394344
249,74818.345212,74818.3509889,74818.3567708
250,74818.3625483,74818.3683253,74818.3741022
251,74818.3798847,74818.3856616,74818.3914385
252,74818.3972161,74818.4029979,74818.4087749
253,74818.4145524,74818.4203294,74818.4261057
254,74818.4318881,74818.4376651,74818.443442
255,74818.4492196,74818.4550014,74818.4607783
256,74818.4665559,74818.4723328,74818.4781098
257,74818.4838922,74818.4896692,74818.4954461
258,74818.5012237,74818.5070055,74818.5127824
259,74818.5185594,74818.5243363,74818.5301133
260,74818.5358957,74818.5416727,74818.5474496
261,74818.5532272,74818.559009,74818.5647859
262,74818.5705635,74818.5763404,74818.5821223
263,74818.5878998,74818.5936768,74818.5994537
264,74818.6052313,74818.6110125,74818.6167894
265,74818.622567,74818.6283439,74818.6341257
266,74818.6399033,74818.6456802,74818.6514572
267,74818.6572347,74818.6630166,74818.6687935
268,74818.6745711,74818.680348,74818.6861298
269,74818.6919074,74818.6976843,74818.7034607
270,74818.7092382,74818.7150201,74818.720797
271,74818.7265746,74818.7323515,74818.7381333
272,74818.7439109,74818.7496878,74818.7554648
273,74818.7612472,74818.7670242,74818.7728011
274,74818.7785787,74818.7843556,74818.7901374
275,74818.7959144,74818.8016913,74818.8074682
276,74818.8132507,74818.8190276,74818.8248046
277,74818.8305821,74818.8363591,74818.8421409
278,74818.8479185,74818.8536954,74818.8594724
279,74818.8652548,74818.8710317,74818.8768087
280,74818.8825862,74818.8883626,74818.8941444
281,74818.8999213,74818.9056989,74818.9114758
282,74818.9172583,74818.9230352,74818.9288122
283,74818.9345891,74818.9403716,74818.9461485
284,74818.9519261,74818.957703,74818.9634799
285,74818.9692624,74818.9750393,74818.9808156
286,74818.9865932,74818.992375,74818.998152
287,74819.0039295,74819.0097065,74819.0154834
288,74819.0212659,74819.0328197,74819.0385967
289,74819.0443791,74819.0559336,74819.0617106
290,74819.0674875,74819.0732693,74819.0790463
291,74819.0848232,74819.0906008,74819.0963826
292,74819.1021596,74819.1079371,74819.1137141
293,74819.1194959,74819.1252735,74819.1310504
294,74819.1368273,74819.1426049,74819.1483867
295,74819.1541637,74819.1599412,74819.1657175
