,Time,Hor_eye,Ver_eye
0,72609.0,3.8329572650455006,4.616048399173895
1,72609.0057775,3.822809228654147,4.530060900359329
2,72609.0115545,3.8187743923129718,4.312789424048818
3,72609.0173314,3.856791321930391,4.023450920627929
4,72609.0231139,3.916590905149484,3.7109891903207424
5,72609.0288908,3.938586918212167,3.399445068043014
6,72609.0346677,3.8899384292181898,3.1123203304941596
7,72609.0404453,3.765830069364574,2.830138290948928
8,72609.0462271,3.5816074845751182,2.4659608115680176
9,72609.0635586,3.330427154574828,1.8954058469361346
10,72609.0982306,2.9758675266425385,0.8794912530834748
11,72609.1040075,2.588163402070414,-0.3531410594683648
12,72609.121339,2.380377756179662,-1.029406310253081
13,72609.1502347,2.335734613579243,-1.1751404618246704
14,72609.1733431,2.332021996620246,-1.1869592867902856
15,72609.1791243,2.331806995101762,-1.187319577512354
16,72609.1964557,2.331700050521592,-1.1873256994978605
17,72609.2137927,2.3315931059414208,-1.187331821483367
18,72609.2195696,2.3314861613612505,-1.1873379434688731
19,72609.2253515,2.3313792167810803,-1.1873440654543796
20,72609.2426829,2.33127227220091,-1.1873501874398862
21,72609.2484598,2.3311653276207394,-1.1873563094253927
22,72609.2542423,2.3310583830405687,-1.187362431410899
23,72609.2715731,2.3309514384603984,-1.1873685533964053
24,72609.2773549,2.330844493880228,-1.1873746753819119
25,72609.2831319,2.3307375493000575,-1.1873807973674184
26,72609.2889094,2.330630604719887,-1.187386919352925
27,72609.2946864,2.3305236601397166,-1.1873930413384315
28,72609.300464,2.3304167155595463,-1.1873991633239376
29,72609.3235772,2.330309770979376,-1.1874052853094441
30,72609.3293591,2.3302028263992054,-1.1874114072949506
31,72609.3351366,2.3300958818190347,-1.1874175292804572
32,72609.3466905,2.3299889372388645,-1.1874236512659637
33,72609.3524674,2.3298819926586942,-1.1874297732514698
34,72609.3698038,2.329775048078523,-1.1874358952369763
35,72609.3755807,2.329668103498353,-1.1874420172224829
36,72609.3813625,2.3295611589181826,-1.1874481392079894
37,72609.3871395,2.3294542143380124,-1.187454261193496
38,72609.398694,2.329347269757842,-1.187460383179002
39,72609.4275848,2.3292403251776714,-1.1874665051645086
40,72609.4333666,2.3291333805975007,-1.1874726271500151
41,72609.4506981,2.3290264360173305,-1.1874787491355216
42,72609.5027016,2.3289194914371603,-1.187484871121028
43,72609.5200379,2.32881254685699,-1.1874909931065343
44,72609.5258148,2.328705602276819,-1.1874971150920408
45,72609.5315924,2.3285986576966486,-1.1875032370775473
46,72609.5373742,2.3284917131164784,-1.1875093590630539
47,72609.5431518,2.328384768536308,-1.1875154810485604
48,72609.5489281,2.3282778239561375,-1.1875216030340665
49,72609.554705,2.328170879375967,-1.187527725019573
50,72609.5604869,2.3280639347957965,-1.1875338470050796
51,72609.5662644,2.3279569902156263,-1.1875399689905861
52,72609.6009322,2.327850045635456,-1.1875460909760924
53,72609.6067091,2.327743101055285,-1.1875522129615987
54,72609.6124916,2.3276361564751147,-1.1875583349471053
55,72609.6182685,2.3275292118949444,-1.1875644569326118
56,72609.6240455,2.327422267314774,-1.1875705789181183
57,72609.6298224,2.3273153227346035,-1.1875767009036247
58,72609.6356049,2.327208378154433,-1.187582822889131
59,72609.6413812,2.3271014335742626,-1.1875889448746375
60,72609.6471587,2.3269944889940923,-1.187595066860144
61,72609.6529357,2.326887544413922,-1.1876011888456506
62,72609.6644945,2.3267805998337514,-1.187607310831157
63,72609.670272,2.3266736552535807,-1.1876134328166632
64,72609.676049,2.3265667106734105,-1.1876195548021697
65,72609.6818265,2.3264597660932402,-1.1876256767876763
66,72609.6876083,2.32635282151307,-1.1876317987731828
67,72609.6933853,2.326245876932899,-1.1876379207586891
68,72609.6991622,2.3261389323527286,-1.1876440427441954
69,72609.7049398,2.3260319877725584,-1.187650164729702
70,72609.7107167,2.325925043192388,-1.1876562867152085
71,72609.7164992,2.3258180986122174,-1.187662408700715
72,72609.7222761,2.3257111540320468,-1.1876685306862216
73,72609.7280531,2.3256042094518765,-1.1876746526717277
74,72609.7338294,2.3254972648717063,-1.1876807746572342
75,72609.7396118,2.3253903202915356,-1.1876868966427407
76,72609.7453888,2.325283375711365,-1.1876930186282473
77,72609.7511663,2.3251764311311947,-1.1876991406137538
78,72609.7569433,2.3250694865510244,-1.18770526259926
79,72609.7627251,2.324962541970854,-1.1877113845847664
80,72609.768502,2.3248555973906835,-1.187717506570273
81,72609.7742796,2.324748652810513,-1.1877236285557795
82,72609.7800565,2.3246417082303426,-1.187729750541286
83,72609.7858341,2.3245347636501723,-1.1877358725267924
84,72609.7916159,2.3244278190700016,-1.1877419945122987
85,72609.8031698,2.324320874489831,-1.1877481164978052
86,72609.83206,2.3242139299096607,-1.1877542384833117
87,72609.8782872,2.3241069853294904,-1.1877603604688183
88,72609.9014005,2.32400004074932,-1.1877664824543244
89,72609.9071774,2.32389309616915,-1.187772604439831
90,72609.912955,2.323786151588979,-1.1877787264253374
91,72609.9187362,2.3236792070088086,-1.187784848410844
92,72609.9245137,2.3235722624286383,-1.1877909703963505
93,72609.9302907,2.323465317848468,-1.1877970923818568
94,72609.9360676,2.3233583732682974,-1.1878032143673631
95,72609.9418494,2.3232514286881267,-1.1878093363528697
96,72609.947627,2.3231444841079565,-1.1878154583383762
97,72609.9591815,2.3230375395277862,-1.1878215803238827
98,72609.9649584,2.3229305949476156,-1.187827702309389
99,72609.9707403,2.322823650367445,-1.1878338242948954
100,72609.9765178,2.3227167057872746,-1.187839946280402
101,72609.9822948,2.3226097612071044,-1.1878460682659084
