,Time,Hor_eye,Ver_eye
249,74589.4030004,74589.4087773,74589.4145543
250,74589.4203367,74589.4261137,74589.4318912
251,74589.4376682,74589.4434451,74589.4492276
252,74589.4550045,74589.4607814,74589.466559
253,74589.4723408,74589.4781178,74589.4838947
254,74589.4896716,74589.4954486,74589.501231
255,74589.507008,74589.5127849,74589.5185625
256,74589.5243443,74589.5301212,74589.5358988
257,74589.5416758,74589.5474576,74589.5532351
258,74589.5590121,74589.564789,74589.5705666
259,74589.5763478,74589.5821247,74589.5879023
260,74589.5936792,74589.5994611,74589.6052386
261,74589.6110156,74589.6167931,74589.6225701
262,74589.6283519,74589.6341288,74589.6399064
263,74589.6456833,74589.6514658,74589.6572427
264,74589.6630197,74589.6687966,74589.6745735
265,74589.6803554,74589.6861329,74589.6919099
266,74589.6976868,74589.7034686,74589.7092462
267,74589.7150231,74589.7208007,74589.7265825
268,74589.7323595,74589.738137,74589.743914
269,74589.7496909,74589.7554734,74589.7612497
270,74589.7670266,74589.7728042,74589.778586
271,74589.784363,74589.7901405,74589.7959175
272,74589.8016944,74589.8074769,74589.8132538
273,74589.8190307,74589.8248083,74589.8305901
274,74589.8363671,74589.8421446,74589.8479216
275,74589.8536979,74589.8594803,74589.8652573
276,74589.8710348,74589.8768118,74589.8825936
277,74589.8883705,74589.8941481,74589.899925
278,74589.905702,74589.9114844,74589.9172614
279,74589.9230383,74589.9288159,74589.9345977
280,74589.9403753,74589.9461516,74589.9519285
281,74589.9577104,74589.9634879,74589.9692649
282,74589.9750424,74589.9808194,74589.9866012
283,74589.9923788,74589.9981557,74590.0039326
284,74590.0097151,74590.015492,74590.021269
285,74590.0270465,74590.0328235,74590.0386047
286,74590.0443822,74590.0501592,74590.0559361
287,74590.0617186,74590.0674955,74590.0732724
288,74590.07905,74590.0848269,74590.0906088
289,74590.0963863,74590.1021633,74590.1079402
290,74590.1137227,74590.1194996,74590.1252766
291,74590.1310535,74590.1368353,74590.1426123
292,74590.1483898,74590.1541668,74590.1599437
293,74590.1657262,74590.1715031,74590.17728
294,74590.1830576,74590.1888394,74590.1946164
295,74590.2003939,74590.2061709,74590.2119478
296,74590.2177303,74590.2235066,74590.2292841
297,74590.2350611,74590.2408429,74590.2466198
298,74590.2523974,74590.2581743,74590.2639519
299,74590.2697337,74590.2755107,74590.2812882
300,74590.2870652,74590.292847,74590.2986246
301,74590.3044015,74590.3101785,74590.3159603
302,74590.3217372,74590.3275142,74590.3332917
303,74590.3390687,74590.3448505,74590.3506281
304,74590.356405,74590.3621819,74590.3679644
305,74590.3737413,74590.3795183,74590.3852958
306,74590.3910728,74590.3968546,74590.4026322
307,74590.4084085,74590.4141854,74590.4199679
308,74590.4257448,74590.4315217,74590.4372993
309,74590.4430762,74590.4488581,74590.4546356
310,74590.4604126,74590.4661895,74590.471972
311,74590.4777489,74590.4835265,74590.4893034
312,74590.4950852,74590.5008616,74590.5066391
313,74590.5124161,74590.518193,74590.5239754
314,74590.5297524,74590.5355293,74590.5413069
315,74590.5470887,74590.5528663,74590.5586432
316,74590.5644202,74590.5701977,74590.5759796
317,74590.5817565,74590.5875341,74590.5933104
318,74590.5990922,74590.6048698,74590.6106467
319,74590.6164236,74590.6222012,74590.627983
320,74590.63376,74590.6395375,74590.6453145
321,74590.6510963,74590.6568739,74590.6626508
322,74590.6684277,74590.6742102,74590.6799871
323,74590.6857635,74590.691541,74590.697318
324,74590.7030998,74590.7088773,74590.7146543
325,74590.7204312,74590.7262137,74590.7319906
326,74590.7377676,74590.7435451,74590.7493221
327,74590.7551039,74590.7608815,74590.7666584
328,74590.7724353,74590.7782172,74590.7839941
329,74590.789771,74590.7955486,74590.8013255
330,74590.807108,74590.8128849,74590.8186619
331,74590.8244388,74590.8302213,74590.8359982
332,74590.8417758,74590.8475527,74590.8533345
333,74590.8591121,74590.864889,74590.8706654
334,74590.8764429,74590.8822247,74590.8880017
335,74590.8937792,74590.8995562,74590.905338
336,74590.9111156,74590.9168925,74590.9226695
337,74590.928447,74590.9342289,74590.9400058
338,74590.9457834,74590.9515603,74590.9573421
339,74590.9631191,74590.968896,74590.9746729
340,74590.9804505,74590.9862323,74590.9920093
341,74590.9977868,74591.0035638,74591.0093456
342,74591.0151232,74591.0209001,74591.026677
343,74591.0324595,74591.0382364,74591.0440134
344,74591.0497909,74591.0555673,74591.0613491
345,74591.0671266,74591.0729036,74591.0786805
346,74591.084463,74591.0902399,74591.0960169
347,74591.1017944,74591.1075714,74591.1133538
348,74591.1191308,74591.1249077,74591.1306846
349,74591.1364671,74591.142244,74591.148021
350,74591.1537979,74591.1595748,74591.1653573
351,74591.1711342,74591.1769112,74591.1826887
352,74591.1884706,74591.1942475,74591.2000251
353,74591.205802,74591.2115838,74591.2173614
354,74591.2231383,74591.2289153,74591.2346928
355,74591.240474,74591.246251,74591.2520285
356,74591.2578055,74591.2635873,74591.2693649
357,74591.2751418,74591.2809188,74591.2866963
358,74591.2924781,74591.2982551,74591.3040327
359,74591.3098096,74591.3155914,74591.321369
360,74591.3271459,74591.3329222,74591.3386998
361,74591.3444816,74591.3560361,74591.3618131
362,74591.3675949,74591.3733725,74591.3791494
363,74591.3849263,74591.3907088,74591.3964857
364,74591.4022627,74591.4080402,74591.4138172
365,74591.4195996,74591.4253759,74591.4311529
366,74591.4369304,74591.4427123,74591.4484892
367,74591.4542668,74591.4600437,74591.4658207
368,74591.4716031,74591.47738,74591.483157
369,74591.4889346,74591.4947164,74591.5004933
370,74591.5062709,74591.5120478,74591.5178241
371,74591.5236066,74591.5293835,74591.5351605
372,74591.540938,74591.5467199,74591.5524968
373,74591.5582744,74591.5640513,74591.5698331
374,74591.5756107,74591.5813876,74591.5871646
375,74591.5929421,74591.598724,74591.6045009
376,74591.6102778,74591.6160548,74591.6218366
377,74591.6276142,74591.6333911,74591.6391681
378,74591.6449456,74591.6507274,74591.6565044
379,74591.6622819,74591.6680589,74591.6738407
380,74591.6796183,74591.6853952,74591.6911722
381,74591.6969497,74591.7027309,74591.7085085
382,74591.7142854,74591.7200624,74591.7258448
383,74591.7316218,74591.7373987,74591.7431763
384,74591.7489581,74591.754735,74591.7605126
385,74591.7662895,74591.7720665,74591.7778489
386,74591.7836259,74591.7894028,74591.7951797
387,74591.8009616,74591.8067385,74591.8125161
388,74591.818293,74591.82407,74591.8298524
389,74591.8356293,74591.8414063,74591.8471838
390,74591.8529657,74591.8587426,74591.8645202
391,74591.8702971,74591.8760741,74591.8818565
392,74591.8876328,74591.8934098,74591.8991873
393,74591.9049692,74591.9107461,74591.9165237
394,74591.9223006,74591.9280824,74591.93386
395,74591.9396369,74591.9454139,74591.9511914
396,74591.9569733,74591.9627508,74591.9685278
397,74591.9743047,74591.9800859,74591.9858635
398,74591.9916404,74591.997418,74592.0031949
399,74592.0089767,74592.0147543,74592.0205312
400,74592.0378676,74592.0436445,74592.0494221
401,74592.055199,74592.0609808,74592.0667584
402,74592.0725347,74592.0783117,74592.0840941
403,74592.0898711,74592.095648,74592.1014256
404,74592.1072074,74592.1129843,74592.1187619
405,74592.1245388,74592.1303158,74592.1360982
406,74592.1418752,74592.1476521,74592.1534297
407,74592.1592115,74592.1649878,74592.1707654
408,74592.1765423,74592.1823192,74592.1881017
409,74592.1938786,74592.1996556,74592.2054331
410,74592.211215,74592.2169919,74592.2227695
411,74592.2285464,74592.2343234,74592.2401058
412,74592.2458827,74592.2516603,74592.2574366
413,74592.2632184,74592.2689954,74592.274773
414,74592.2805499,74592.2863323,74592.2921093
415,74592.2978862,74592.3036638,74592.3094407
416,74592.3152226,74592.3210001,74592.3267771
417,74592.332554,74592.3383365,74592.3441134
418,74592.3498897,74592.3556673,74592.3614442
419,74592.367226,74592.3730036,74592.3787805
420,74592.3845575,74592.3903399,74592.3961169
421,74592.4018938,74592.4076714,74592.4134483
422,74592.4192301,74592.4250077,74592.4307846
423,74592.4365616,74592.4423434,74592.4481203
424,74592.4538973,74592.4596749,74592.4654518
425,74592.4712336,74592.4770112,74592.4827881
426,74592.4885651,74592.4943475,74592.5001245
427,74592.5059014,74592.511679,74592.5174608
428,74592.5232377,74592.5290153,74592.5347916
429,74592.5405692,74592.546351,74592.5521279
430,74592.5579049,74592.5636824,74592.5694643
431,74592.5752418,74592.5810188,74592.5867957
432,74592.5925726,74592.5983551,74592.604132
433,74592.6099096,74592.6156865,74592.6272453
434,74592.6330223,74592.6387992,74592.6445768
435,74592.6503586,74592.6561355,74592.6619131
436,74592.66769,74592.6734719,74592.6792494
437,74592.6850264,74592.6908033,74592.6965857
438,74592.7023627,74592.7081396,74592.7139172
439,74592.7196935,74592.7254753,74592.7312529
440,74592.7370298,74592.7428068,74592.7485892
441,74592.7543662,74592.7601431,74592.7659207
442,74592.7716976,74592.7774794,74592.783257
443,74592.7890339,74592.7948109,74592.8005933
444,74592.8063703,74592.8121466,74592.8179242
445,74592.8237011,74592.8294835,74592.8352605
446,74592.8410374,74592.8468144,74592.8525968
447,74592.8583738,74592.8641513,74592.8699283
448,74592.8757101,74592.8814876,74592.8872646
449,74592.8930415,74592.8988191,74592.9046003
450,74592.9103772,74592.9161548,74592.9219317
451,74592.9277136,74592.9334911,74592.9392681
452,74592.945045,74592.9508226,74592.9566044
453,74592.9623813,74592.9681589,74592.9739358
454,74592.9797177,74592.9854952,74592.9912722
455,74592.9970485,74593.0028261,74593.0086079
456,74593.0143848,74593.0201624,74593.0259393
457,74593.0317211,74593.0374987,74593.0432757
458,74593.0490526,74593.054835,74593.060612
459,74593.0663889,74593.0721665,74593.0779434
460,74593.0837253,74593.0895022,74593.0952791
461,74593.1010561,74593.1068385,74593.1126155
462,74593.118393,74593.12417,74593.1299469
463,74593.1357287,74593.1415063,74593.1472832
464,74593.1530608,74593.1588426,74593.1646196
465,74593.1703971,74593.1761741,74593.1819504
466,74593.1877328,74593.1935098,74593.1992867
467,74593.2108461,74593.216623,74593.2224006
468,74593.2281776,74593.2339594,74593.2397369
469,74593.2455139,74593.2512908,74593.2570684
470,74593.2628502,74593.2686272,74593.2744041
471,74593.280181,74593.2859629,74593.2917404
472,74593.2975174,74593.3090719,74593.3148537
473,74593.3206306,74593.3264082,74593.3321851
474,74593.337967,74593.3437445,74593.3495215
475,74593.3552984,74593.361076,74593.3668572
476,74593.3784117,74593.3899704,74593.395748
477,74593.4015249,74593.4073019,74593.4130843
478,74593.4188613,74593.4246382,74593.4304158
479,74593.4361927,74593.4419752,74593.4477521
480,74593.4535291,74593.459306,74593.4650878
481,74593.4708648,74593.4766423,74593.4824193
482,74593.4881962,74593.4939787,74593.4997556
483,74593.5055325,74593.5113101,74593.5170919
484,74593.5228689,74593.5286464,74593.5344234
485,74593.5402003,74593.5459828,74593.5517591
486,74593.557536,74593.5633136,74593.5690954
487,74593.5748723,74593.5806499,74593.5864268
488,74593.5922087,74593.5979862,74593.6037632
489,74593.6095401,74593.6153177,74593.6210995
490,74593.6268764,74593.632654,74593.638431
491,74593.6499897,74593.6557667,74593.6615436
492,74593.6673212,74593.673103,74593.6788799
493,74593.6846575,74593.6904344,74593.6962169
494,74593.7019938,74593.7077708,74593.7135477
495,74593.7193253,74593.7251071,74593.7308847
496,74593.736661,74593.7424379,74593.7482197
497,74593.7539973,74593.7597742,74593.7655518
498,74593.7713336,74593.7771106,74593.7828881
499,74593.7886651,74593.794442,74593.8002245
