,Time,Hor_eye,Ver_eye
275,75426.7959211,75426.801698,75426.807475
276,75426.8132519,75426.8190337,75426.8248113
277,75426.8305882,75426.8363652,75426.8421427
278,75426.8479246,75426.8537015,75426.8594791
279,75426.865256,75426.8710378,75426.8768154
280,75426.8825923,75426.8883693,75426.8941517
281,75426.8999281,75426.905705,75426.9114826
282,75426.9172595,75426.9230413,75426.9288189
283,75426.9345958,75426.9403728,75426.9461552
284,75426.9519322,75426.9577091,75426.9634867
285,75426.9692636,75426.9750454,75426.980823
286,75426.9865999,75426.9923762,75426.9981587
287,75427.0039356,75427.0097126,75427.0154901
288,75427.0212671,75427.0270489,75427.0328265
289,75427.0386034,75427.0443804,75427.0501628
290,75427.0559397,75427.0617167,75427.0674942
291,75427.0732761,75427.079053,75427.08483
292,75427.0906069,75427.0963838,75427.1021663
293,75427.1079432,75427.1137202,75427.1194977
294,75427.1252796,75427.1310565,75427.1368341
295,75427.142611,75427.1483879,75427.1541704
296,75427.1599473,75427.1657243,75427.1715018
297,75427.177283,75427.18306,75427.1888375
298,75427.1946145,75427.2003914,75427.2061739
299,75427.2119508,75427.2177277,75427.2235053
300,75427.2292871,75427.2350641,75427.2408416
301,75427.2466186,75427.2524004,75427.258178
302,75427.2639549,75427.2697312,75427.2755088
303,75427.2812906,75427.2870676,75427.2928451
304,75427.2986221,75427.3044039,75427.3101815
305,75427.3159584,75427.32173530001,75427.3275129
306,75427.3332947,75427.3390717,75427.3448492
307,75427.3506262,75427.356408,75427.3621849
308,75427.3679619,75427.3737388,75427.3795164
309,75427.3852982,75427.3910758,75427.3968527
310,75427.4026296,75427.4084115,75427.414189
311,75427.419966,75427.4257429,75427.4315254
312,75427.4373023,75427.4430792,75427.4488568
313,75427.4546331,75427.4604156,75427.4661925
314,75427.4719695,75427.4777464,75427.4835289
315,75427.4893058,75427.4950834,75427.5008603
316,75427.5066372,75427.5124191,75427.5181966
317,75427.5239736,75427.5297511,75427.535533
318,75427.5413099,75427.5470862,75427.5528638
319,75427.5586407,75427.5644232,75427.5702001
320,75427.575977,75427.581754,75427.5875364
321,75427.5933134,75427.5990909,75427.6048679
322,75427.6106497,75427.6164266,75427.6222042
323,75427.6279811,75427.6337587,75427.6395399
324,75427.6453169,75427.6510944,75427.6568714
325,75427.6626532,75427.6684308,75427.6742077
326,75427.6799846,75427.6857616,75427.691544
327,75427.697321,75427.7030985,75427.7088755
328,75427.7146573,75427.7204349,75427.7262118
329,75427.7319881,75427.7377657,75427.7435475
330,75427.7493244,75427.755102,75427.7608789
331,75427.7666608,75427.7724383,75427.7782153
332,75427.7839922,75427.7897747,75427.7955516
333,75427.8013285,75427.8071061,75427.812883
334,75427.8186649,75427.8244418,75427.8302188
335,75427.8359957,75427.8417781,75427.8475551
336,75427.853332,75427.8591096,75427.8648865
337,75427.8706684,75427.8764459,75427.8822229
338,75427.8879998,75427.8937823,75427.8995592
339,75427.9053361,75427.9111137,75427.91689
340,75427.9226718,75427.9284494,75427.9342263
341,75427.9400033,75427.9457857,75427.9515627
342,75427.9573396,75427.9631172,75427.968899
343,75427.9746759,75427.9804535,75427.9862304
344,75427.9920074,75427.9977898,75428.0035668
345,75428.0093431,75428.0151207,75428.0209025
346,75428.0266794,75428.032457,75428.0382339
347,75428.0440109,75428.0497933,75428.0555703
348,75428.0613472,75428.0671248,75428.0729066
349,75428.0786835,75428.0844611,75428.090238
350,75428.096015,75428.1017968,75428.1075737
351,75428.1133507,75428.1191282,75428.1249101
352,75428.130687,75428.1364646,75428.1422415
353,75428.1480184,75428.1538009,75428.1595778
354,75428.1653548,75428.1711323,75428.1769142
355,75428.1826911,75428.1884687,75428.194245
356,75428.2000274,75428.2058044,75428.2115813
357,75428.2173583,75428.2231358,75428.2289177
358,75428.2346952,75428.2404722,75428.2462491
359,75428.2520315,75428.2578085,75428.2635854
360,75428.2693624,75428.2751399,75428.2809218
361,75428.2866987,75428.2924756,75428.2982526
362,75428.304035,75428.309812,75428.3155889
363,75428.3213658,75428.3271434,75428.3329252
364,75428.3387028,75428.3444797,75428.3502567
365,75428.3560391,75428.3618161,75428.367593
366,75428.3733706,75428.3791518,75428.3849287
367,75428.3907063,75428.3964832,75428.4022602
368,75428.4080426,75428.4138196,75428.4195965
369,75428.4253741,75428.4311559,75428.4369328
370,75428.4427104,75428.4484873,75428.4542643
371,75428.4600467,75428.4658237,75428.4716
372,75428.4773775,75428.4831594,75428.4889363
373,75428.4947139,75428.5004908,75428.5062677
374,75428.5120502,75428.5178271,75428.5236041
375,75428.5293816,75428.5351635,75428.5409404
376,75428.546718,75428.5524949,75428.5582767
377,75428.5640537,75428.5698306,75428.5756076
378,75428.5813851,75428.5871669,75428.5929439
379,75428.5987215,75428.6044984,75428.6102802
380,75428.6160578,75428.6218347,75428.6276117
381,75428.6333892,75428.6391711,75428.644948
382,75428.6507256,75428.6565019,75428.6622837
383,75428.6680613,75428.6738382,75428.6796151
384,75428.6853927,75428.6911745,75428.6969515
385,75428.702729,75428.708506,75428.7142878
386,75428.7200654,75428.7258423,75428.7316192
387,75428.7374017,75428.7431786,75428.748955
388,75428.7547325,75428.7605095,75428.7662913
389,75428.7720688,75428.7778458,75428.7836227
390,75428.7894052,75428.7951821,75428.8009591
391,75428.8067366,75428.8125136,75428.8182954
392,75428.824073,75428.8298499,75428.8356268
393,75428.8414087,75428.8471856,75428.8529625
394,75428.8587401,75428.864517,75428.8702989
395,75428.8760764,75428.8818534,75428.8876303
396,75428.8934128,75428.8991897,75428.9049673
397,75428.9107442,75428.916526,75428.922303
398,75428.9280805,75428.9338569,75428.9396344
399,75428.9454162,75428.9511932,75428.9569701
400,75428.9627477,75428.9685295,75428.9743071
401,75428.980084,75428.985861,75428.9916379
402,75428.9974204,75429.0031973,75429.0089749
403,75429.0147518,75429.0205336,75429.0263106
404,75429.0320875,75429.0378644,75429.043642
405,75429.0494238,75429.0552008,75429.0609777
406,75429.0667553,75429.0725371,75429.0783147
407,75429.0840916,75429.0898685,75429.095651
408,75429.1014279,75429.1072049,75429.1129824
409,75429.1187588,75429.1245406,75429.1303181
410,75429.1360951,75429.141872,75429.1476545
411,75429.1534314,75429.1592084,75429.1649859
412,75429.1707629,75429.1765447,75429.1823223
413,75429.1880992,75429.1938761,75429.1996586
414,75429.2054355,75429.2112118,75429.2169894
415,75429.2227663,75429.2285482,75429.2343257
416,75429.2401027,75429.2458796,75429.2516621
417,75429.257439,75429.2632159,75429.2689935
418,75429.2747753,75429.2805523,75429.2863298
419,75429.2921068,75429.2978837,75429.3036655
420,75429.3094425,75429.3152194,75429.320997
421,75429.3267788,75429.3325558,75429.3383333
422,75429.3441103,75429.3498872,75429.3556696
423,75429.3614466,75429.3672235,75429.3730011
424,75429.3787829,75429.3845599,75429.3903374
425,75429.3961137,75429.4018907,75429.4076731
426,75429.4134501,75429.419227,75429.4250046
427,75429.4307864,75429.4365633,75429.4423409
428,75429.4481178,75429.4538997,75429.4596772
429,75429.4654542,75429.4712311,75429.4770087
430,75429.4827905,75429.4885668,75429.4943444
431,75429.5001213,75429.5059031,75429.5116807
432,75429.5174577,75429.5232346,75429.5290122
433,75429.534794,75429.5405709,75429.5463485
434,75429.5521254,75429.5579073,75429.5636848
435,75429.5694618,75429.5752387,75429.5810156
436,75429.5867975,75429.5925744,75429.598352
437,75429.6041289,75429.6099107,75429.6156883
438,75429.6214652,75429.6272422,75429.6330246
439,75429.6388016,75429.6445785,75429.6503561
440,75429.656133,75429.6619148,75429.6676924
