,Time,Hor_eye,Ver_eye
106,74462.8548032,74462.8605802,74462.8663571
107,74462.8721396,74462.8779165,74462.8836941
108,74462.889471,74462.8952528,74462.9010298
109,74462.9068073,74462.9125843,74462.9183618
110,74462.9241437,74462.9299206,74462.9356975
111,74462.9414751,74462.9472563,74462.9530332
112,74462.9588108,74462.9645878,74462.9703647
113,74462.9761471,74462.9819241,74462.9877016
114,74462.9934786,74462.9992604,74463.0050374
115,74463.0108149,74463.0165919,74463.0223737
116,74463.0281513,74463.0339282,74463.0397045
117,74463.0454821,74463.1263813,74463.1321582
118,74463.1379352,74463.1437121,74463.1494897
119,74463.1552715,74463.161049,74463.166826
120,74463.1726029,74463.1783848,74463.1841623
121,74463.1899393,74463.1957168,74463.2014986
122,74463.2072756,74463.2130532,74463.2188301
123,74463.2246064,74463.2303889,74463.2361658
124,74463.2419427,74463.2477203,74463.2535021
125,74463.2592791,74463.2650566,74463.2708336
126,74463.2766105,74463.2823923,74463.2881699
127,74463.2939468,74463.2997244,74463.3055062
128,74463.3112832,74463.3170601,74463.3228371
129,74463.328614,74463.3343964,74463.3401734
130,74463.3459503,74463.3517273,74463.3575097
131,74463.3632867,74463.3690642,74463.3748412
132,74463.380623,74463.3863999,74463.3921775
133,74463.3979544,74463.403732,74463.4095132
134,74463.4152901,74463.4210677,74463.4268446
135,74463.4326265,74463.438404,74463.444181
136,74463.4499579,74463.4557355,74463.4615173
137,74463.4672942,74463.4730718,74463.4788487
138,74463.4846306,74463.4904081,74463.4961851
139,74463.5019614,74463.507739,74463.5135208
140,74463.5192977,74463.5250753,74463.5308522
141,74463.536634,74463.5424116,74463.5481886
142,74463.5539655,74463.5597479,74463.5655249
143,74463.5713018,74463.5770794,74463.5828563
144,74463.5886382,74463.5944145,74463.600192
145,74463.605969,74463.6117514,74463.6175284
146,74463.6233053,74463.6290822,74463.6348598
147,74463.6406416,74463.6464192,74463.6521961
148,74463.6579731,74463.6637555,74463.6695325
149,74463.6753094,74463.681087,74463.6868633
150,74463.6926451,74463.6984227,74463.7041996
151,74463.7099766,74463.715759,74463.7215359
152,74463.7273129,74463.7330905,74463.7388723
153,74463.7446492,74463.7504268,74463.7562037
154,74463.7619807,74463.7677631,74463.7735401
155,74463.7793164,74463.7850939,74463.7908758
156,74463.7966527,74463.8024303,74463.8082072
157,74463.8139841,74463.8197666,74463.8255435
158,74463.8313205,74463.837098,74463.8428799
159,74463.8486568,74463.8544344,74463.8602113
160,74463.8659882,74463.8717701,74463.877547
161,74463.883324,74463.8891015,74463.8948833
162,74463.9006603,74463.9064372,74463.9122148
163,74463.9179966,74463.9237742,74463.9295511
164,74463.9353281,74463.9411056,74463.9468874
165,74463.9526644,74463.958442,74463.9642183
166,74463.9700001,74463.9757777,74463.9815546
167,74463.9873315,74463.9931091,74463.9988909
168,74464.0046679,74464.0104454,74464.0162224
169,74464.0220042,74464.0277818,74464.0335587
170,74464.0393356,74464.0451132,74464.050895
171,74464.0566713,74464.0624489,74464.0682259
172,74464.0740077,74464.0797852,74464.0855622
173,74464.0913391,74464.0971216,74464.1028985
174,74464.1086755,74464.114453,74464.12023
175,74464.1260118,74464.1317893,74464.1375663
176,74464.1433432,74464.1491251,74464.154902
177,74464.1606789,74464.1664565,74464.1722334
178,74464.1780153,74464.1837928,74464.1895698
179,74464.1953467,74464.2011292,74464.2069061
180,74464.212683,74464.2184606,74464.2242375
181,74464.2300194,74464.2357969,74464.2415732
182,74464.2473502,74464.2531326,74464.2589096
183,74464.2646865,74464.2704641,74464.2762459
184,74464.2820228,74464.2878004,74464.2935774
185,74464.2993543,74464.3051367,74464.3109137
186,74464.3166906,74464.3224682,74464.32825
187,74464.3340263,74464.3398039,74464.3455808
188,74464.3513578,74464.3571402,74464.3629172
189,74464.3686941,74464.3744717,74464.3802535
190,74464.3860304,74464.391808,74464.3975849
191,74464.4033619,74464.4091443,74464.4149213
192,74464.4206982,74464.4264751,74464.432257
193,74464.4380339,74464.4438115,74464.4495884
194,74464.4553702,74464.4611478,74464.4669247
195,74464.4727017,74464.4784793,74464.4842611
196,74464.490038,74464.4958156,74464.5015925
197,74464.5073744,74464.5131519,74464.5189282
198,74464.5247052,74464.5304827,74464.5362646
199,74464.5420415,74464.5478191,74464.553596
200,74464.5593778,74464.5651554,74464.5709323
201,74464.5767093,74464.5824868,74464.5882687
202,74464.5940456,74464.5998232,74464.6056001
203,74464.6113813,74464.6171589,74464.6229358
204,74464.6287128,74464.6344952,74464.6402721
205,74464.6460491,74464.6518266,74464.6576036
206,74464.6633854,74464.669163,74464.6749399
207,74464.6807169,74464.6864993,74464.6922763
208,74464.6980532,74464.7038301,74464.7096071
209,74464.7153889,74464.7211665,74464.7269434
210,74464.7327203,74464.7385028,74464.7442797
211,74464.7500567,74464.7558342,74464.7616112
212,74464.767393,74464.7731706,74464.7789475
213,74464.7847244,74464.7905069,74464.7962832
214,74464.8020602,74464.8078377,74464.8136147
215,74464.8193965,74464.825174,74464.830951
216,74464.8367279,74464.8425104,74464.8482873
217,74464.8540643,74464.8598418,74464.8656236
218,74464.8714006,74464.8771782,74464.8829551
219,74464.8887314,74464.8945139,74464.9002908
220,74464.9060677,74464.9118453,74464.9176271
221,74464.9234041,74464.9291816,74464.9349586
222,74464.9407355,74464.946518,74464.9522949
223,74464.9580718,74464.9638494,74464.9696312
224,74464.9754082,74464.9811851,74464.9869621
225,74464.992739,74464.9985214,74465.0042984
226,74465.0100753,74465.0158529,74465.0216347
227,74465.0274117,74465.0331892,74465.0389662
228,74465.044748,74465.0505255,74465.0563025
229,74465.0620794,74465.067857,74465.0794151
230,74465.0851927,74465.0909696,74465.0967515
231,74465.102529,74465.108306,74465.1140829
232,74465.1198605,74465.1256423,74465.1314192
233,74465.1371968,74465.1429737,74465.1487556
234,74465.1545331,74465.1603101,74465.1660864
235,74465.171864,74465.1776458,74465.1834227
236,74465.1892003,74465.1949772,74465.200759
237,74465.2065366,74465.2123136,74465.2180905
238,74465.2238729,74465.2296499,74465.2354268
239,74465.2412044,74465.2469813,74465.2527632
240,74465.2585401,74465.264317,74465.270094
241,74465.2758764,74465.2816534,74465.2874303
242,74465.2932079,74465.2989848,74465.3047666
243,74465.3105442,74465.3163211,74465.3220981
244,74465.3278805,74465.3336575,74465.3394344
245,74465.345212,74465.3509883,74465.3567701
246,74465.3625477,74465.3683246,74465.3741016
247,74465.379884,74465.3856609,74465.3914379
248,74465.3972155,74465.4029973,74465.4087742
249,74465.4145518,74465.4203287,74465.4261057
250,74465.4318881,74465.4376651,74465.4434414
251,74465.4492189,74465.4550008,74465.4607777
252,74465.4665553,74465.4723322,74465.4781091
253,74465.4838916,74465.4896685,74465.4954455
254,74465.501223,74465.5070049,74465.5127818
255,74465.5185594,74465.5243363,74465.5301132
256,74465.5358951,74465.541672,74465.547449
257,74465.5532265,74465.5590083,74465.5647853
258,74465.5705628,74465.5763398,74465.5821216
259,74465.5878992,74465.5936761,74465.5994531
260,74465.6052306,74465.6110124,74465.6167894
261,74465.622567,74465.6283433,74465.6341251
262,74465.6399027,74465.6456796,74465.6514565
263,74465.6572341,74465.6630159,74465.6687929
264,74465.6745704,74465.6803474,74465.6861292
265,74465.6919068,74465.6976837,74465.7034606
266,74465.7092382,74465.71502,74465.7207963
267,74465.7265739,74465.7323509,74465.7381327
268,74465.7439102,74465.7496872,74465.7554641
269,74465.7612466,74465.7670235,74465.7728005
270,74465.778578,74465.784355,74465.7901368
271,74465.7959143,74465.8016913,74465.8074682
272,74465.8132501,74465.8305815,74465.8363584
273,74465.8421403,74465.8479178,74465.8536948
274,74465.8594717,74465.8652542,74465.8710311
275,74465.876808,74465.8825856,74465.8883625
276,74465.8941444,74465.8999219,74465.9056982
277,74465.9114752,74465.9172576,74465.9230346
278,74465.9288115,74465.9345891,74465.9403709
279,74465.9461478,74465.9519254,74465.9577024
280,74465.9634793,74465.9692617,74465.9750387
281,74465.9808162,74465.9865932,74465.992375
282,74465.9981513,74466.0039289,74466.0097058
283,74466.0154828,74466.0212652,74466.0270422
284,74466.0328191,74466.0385967,74466.0443785
285,74466.0501554,74466.055933,74466.0617099
286,74466.0674869,74466.0732693,74466.0790463
287,74466.0848232,74466.0906001,74466.096382
288,74466.1021589,74466.1079365,74466.1137134
289,74466.1194952,74466.1252728,74466.1310497
290,74466.1368267,74466.1426043,74466.1483861
291,74466.154163,74466.1599406,74466.1657175
292,74466.1714994,74466.1772769,74466.1830532
293,74466.1888302,74466.1946077,74466.2003896
294,74466.2061665,74466.2119441,74466.217721
295,74466.2235028,74466.2292804,74466.2350573
296,74466.2408343,74466.2466118,74466.2523937
297,74466.2581706,74466.2639482,74466.2755063
298,74466.2812839,74466.2870608,74466.2928378
299,74466.2986202,74466.3043971,74466.3101741
300,74466.3159516,74466.3217286,74466.327511
301,74466.333288,74466.3390649,74466.3448419
302,74466.3506243,74466.3564013,74466.3621782
303,74466.3679551,74466.3737321,74466.3795139
304,74466.3852915,74466.3910684,74466.3968453
305,74466.4026278,74466.4084047,74466.4141817
306,74466.4199592,74466.4257362,74466.431518
307,74466.4372956,74466.4430725,74466.4488494
308,74466.4546319,74466.4604082,74466.4661858
309,74466.4719627,74466.4777397,74466.4835215
310,74466.489299,74466.495076,74466.5008536
311,74466.5066354,74466.5124123,74466.5181893
312,74466.5239668,74466.5297486,74466.5355256
313,74466.5413032,74466.5470801,74466.5528564
314,74466.5586389,74466.5644158,74466.5701934
315,74466.5759703,74466.5817521,74466.5875291
316,74466.5933066,74466.5990836,74466.6048605
317,74466.610643,74466.6164199,74466.6221968
318,74466.6279744,74466.6337562,74466.6395338
319,74466.6453101,74466.6510871,74466.656864
320,74466.6626464,74466.6684234,74466.6742009
321,74466.6799779,74466.6857597,74466.6915367
322,74466.6973142,74466.7030912,74466.708873
323,74466.7146505,74466.7204275,74466.7262044
324,74466.731982,74466.7377632,74466.7435401
325,74466.7493177,74466.7550946,74466.7608765
326,74466.766654,74466.772431,74466.7782079
327,74466.7839855,74466.7897673,74466.7955442
328,74466.8013218,74466.8070987,74466.8128812
329,74466.8186581,74466.8244351,74466.8302114
330,74466.835989,74466.8417708,74466.8475477
331,74466.8533253,74466.8591022,74466.864884
332,74466.8706616,74466.8764386,74466.8822161
333,74466.8879979,74466.8937749,74466.8995518
334,74466.9053294,74466.9111063,74466.9168888
335,74466.9226651,74466.928442,74466.934219
336,74466.9400014,74466.9457784,74466.9515559
337,74466.9573329,74466.9631098,74466.9688916
338,74466.9746692,74466.9804461,74466.9862237
339,74466.9920055,74466.9977825,74467.0035594
340,74467.009337,74467.0151133,74467.0208957
341,74467.0266727,74467.0324496,74467.0382266
342,74467.044009,74467.0497859,74467.0555635
343,74467.0613405,74467.0671223,74467.0728992
344,74467.0786768,74467.0844537,74467.0902313
345,74467.0960131,74467.1017901,74467.107567
346,74467.1133439,74467.1191258,74467.1249033
347,74467.1306803,74467.1364572,74467.1422348
348,74467.1480166,74467.1537935,74467.1595711
349,74467.165348,74467.1711299,74467.1884613
350,74467.1942389,74467.2000201,74467.205797
351,74467.2115746,74467.2173515,74467.2231333
352,74467.2289109,74467.2346878,74467.2404648
353,74467.2462466,74467.2520242,74467.2578011
354,74467.2635787,74467.2693556,74467.2751374
355,74467.2809144,74467.286692,74467.2924683
356,74467.2982507,74467.3040277,74467.3098046
357,74467.3155822,74467.3213591,74467.3271409
358,74467.3329185,74467.3386954,74467.3444724
359,74467.3502548,74467.3560318,74467.3618087
360,74467.3675863,74467.3733632,74467.379145
361,74467.384922,74467.3906989,74467.3964759
362,74467.4022583,74467.4080352,74467.4138122
363,74467.4195897,74467.4253716,74467.4311485
364,74467.4369261,74467.442703,74467.44848
365,74467.4542618,74467.4600393,74467.4658163
366,74467.4715939,74467.4773751,74467.483152
367,74467.4889296,74467.4947065,74467.5004834
368,74467.5062659,74467.5120428,74467.5178198
369,74467.5235973,74467.5293792,74467.5351561
370,74467.5409337,74467.5467106,74467.5524875
371,74467.55827,74467.5640469,74467.5698232
372,74467.5756008,74467.5813826,74467.5871596
373,74467.5929371,74467.5987141,74467.6044959
374,74467.6102735,74467.6160504,74467.6218274
375,74467.6276049,74467.6333867,74467.6391637
376,74467.6449412,74467.6507182,74467.6565
377,74467.662277,74467.6680539,74467.6738308
378,74467.6796084,74467.6853902,74467.6911672
379,74467.6969447,74467.7027217,74467.7085035
380,74467.7142811,74467.720058,74467.7258349
381,74467.7316119,74467.7373943,74467.7431713
382,74467.7489488,74467.7547251,74467.760507
383,74467.7662845,74467.7720615,74467.7778384
384,74467.7836209,74467.7893978,74467.7951747
385,74467.8009523,74467.8067293,74467.8125111
386,74467.8182886,74467.8240656,74467.8298425
387,74467.835625,74467.8414019,74467.8471782
388,74467.8529558,74467.8587327,74467.8645146
389,74467.8702921,74467.8760691,74467.881846
390,74467.8876285,74467.8934054,74467.8991823
391,74467.9049599,74467.9107368,74467.9165187
392,74467.9222962,74467.9280732,74467.9338501
393,74467.9396319,74467.9454089,74467.9511858
394,74467.9569634,74467.9627452,74467.9685221
395,74467.9742997,74467.9800766,74467.9858536
396,74467.991636,74467.997413,74468.0031899
397,74468.0089675,74468.0147493,74468.0205263
398,74468.0263038,74468.0320801,74468.0378571
399,74468.0436395,74468.0494165,74468.0551934
400,74468.060971,74468.0667528,74468.0725297
401,74468.0783073,74468.0840842,74468.0898612
402,74468.0956436,74468.1014206,74468.1071975
403,74468.1129751,74468.1187569,74468.1245332
404,74468.1303108,74468.1360877,74468.1418647
405,74468.1476471,74468.153424,74468.159201
406,74468.1649786,74468.1707604,74468.1765373
407,74468.1823149,74468.1880918,74468.1938736
408,74468.1996512,74468.2054282,74468.2112051
409,74468.216982,74468.2227639,74468.2285408
410,74468.2343184,74468.2400953,74468.2458771
411,74468.2516547,74468.2574316,74468.2632086
412,74468.2689861,74468.274768,74468.2805449
413,74468.2863225,74468.2920994,74468.2978812
414,74468.3036588,74468.3094351,74468.3152121
415,74468.3209896,74468.3267714,74468.3325484
416,74468.3383259,74468.3441029,74468.3498847
417,74468.3556623,74468.3614392,74468.3672162
418,74468.3729986,74468.3787755,74468.3845525
419,74468.3903301,74468.396107,74468.4018882
420,74468.4076658,74468.4134427,74468.4192196
421,74468.4250021,74468.430779,74468.436556
422,74468.4423335,74468.4481105,74468.4538923
423,74468.4596699,74468.4654468,74468.4712237
424,74468.4770062,74468.4827831,74468.4885601
425,74468.494337,74468.500114,74468.5058958
426,74468.5116733,74468.5174503,74468.5232272
427,74468.5290097,74468.5347866,74468.5405636
428,74468.5463411,74468.5521229,74468.5578999
429,74468.5636774,74468.5694544,74468.5752313
430,74468.5810138,74468.5867901,74468.592567
431,74468.5983446,74468.6041264,74468.6099034
432,74468.6156809,74468.6214579,74468.6272348
433,74468.6330173,74468.6387942,74468.6445711
434,74468.6503487,74468.6561305,74468.6619075
435,74468.667685,74468.673462,74468.6792383
436,74468.6850207,74468.6907977,74468.6965746
437,74468.7023522,74468.708134,74468.7139109
438,74468.7196885,74468.7254655,74468.7312473
439,74468.7370248,74468.7428018,74468.7485787
440,74468.7543563,74468.7601381,74468.7659151
441,74468.771692,74468.7774689,74468.7832508
442,74468.7890283,74468.7948053,74468.8005822
443,74468.8063598,74468.8121416,74468.8179185
444,74468.8236961,74468.829473,74468.8352549
445,74468.8410324,74468.8468094,74468.8525863
446,74468.8583639,74468.8641451,74468.869922
447,74468.8756996,74468.8814765,74468.8872583
448,74468.8930359,74468.8988128,74468.9045898
449,74468.9103722,74468.9161492,74468.9219261
450,74468.9277037,74468.9334806,74468.9392624
451,74468.94504,74468.950817,74468.9565933
452,74468.9623757,74468.9681527,74468.9739296
453,74468.9797072,74468.9854841,74468.9912659
454,74468.9970435,74469.0028204,74469.0085974
455,74469.0143798,74469.0201568,74469.0259337
456,74469.0317113,74469.0374882,74469.04327
457,74469.049047,74469.0548239,74469.0606009
458,74469.0663833,74469.0721602,74469.0779372
459,74469.0837147,74469.0894966,74469.0952735
460,74469.1010511,74469.106828,74469.112605
461,74469.1183874,74469.1241643,74469.1299413
462,74469.1357189,74469.1415001,74469.147277
463,74469.1530546,74469.1588315,74469.1646084
464,74469.1703909,74469.1761678,74469.1819448
465,74469.1877223,74469.1935042,74469.1992811
466,74469.2050587,74469.2108356,74469.2166125
467,74469.222395,74469.2281719,74469.2339482
468,74469.2397258,74469.2455076,74469.2512846
469,74469.2570621,74469.2628391,74469.2686209
470,74469.2743985,74469.2801754,74469.2859524
471,74469.2917299,74469.2975117,74469.3032887
472,74469.3090662,74469.3148432,74469.320625
473,74469.326402,74469.3321789,74469.3379558
474,74469.3437334,74469.3495152,74469.3552922
475,74469.3610697,74469.3668467,74469.3726285
476,74469.3784061,74469.384183,74469.3899599
477,74469.3957375,74469.4015193,74469.4072963
478,74469.4130738,74469.4188501,74469.424632
479,74469.4304095,74469.4361865,74469.4419634
480,74469.4477459,74469.4535228,74469.4592997
481,74469.4650773,74469.4708543,74469.4766361
482,74469.4824136,74469.4881906,74469.4939675
483,74469.49975,74469.5055269,74469.5113032
484,74469.5170808,74469.5228577,74469.5286396
485,74469.5344171,74469.5401941,74469.545971
486,74469.5517535,74469.5575304,74469.5633073
487,74469.5690849,74469.5748618,74469.5806437
488,74469.5864212,74469.5921982,74469.5979751
489,74469.6037569,74469.6095339,74469.6153108
490,74469.6210884,74469.6268702,74469.6326471
491,74469.6384247,74469.6442016,74469.6499786
492,74469.655761,74469.661538,74469.6673149
493,74469.6730925,74469.6788743,74469.6846513
494,74469.6904288,74469.6962051,74469.7019821
495,74469.7077645,74469.7135415,74469.7193184
496,74469.725096,74469.7308778,74469.7366547
497,74469.7424323,74469.7482092,74469.7539862
498,74469.7597686,74469.7655456,74469.7713225
499,74469.7771001,74469.7828819,74469.7886582
500,74469.7944358,74469.8002127,74469.8059897
501,74469.8117721,74469.817549,74469.823326
502,74469.8291036,74469.8348854,74469.8406623
503,74469.8464399,74469.8522168,74469.8579986
504,74469.8637762,74469.8695532,74469.8753301
505,74469.881107,74469.8868889,74469.8926658
506,74469.8984434,74469.9042203,74469.9100021
507,74469.9157797,74469.9215566,74469.9273336
508,74469.9331111,74469.938893,74469.9446699
509,74469.9504475,74469.9562244,74469.9620062
510,74469.9677838,74469.9735601,74469.9793371
511,74469.9851146,74469.9908964,74469.9966734
512,74470.0024509,74470.0082279,74470.0140097
513,74470.0197873,74470.0255642,74470.0313412
514,74470.0371236,74470.0429005,74470.0486775
515,74470.0544551,74470.060232,74470.0660132
516,74470.0717908,74470.0775677,74470.0833446
517,74470.0891271,74470.094904,74470.100681
518,74470.1064585,74470.1122355,74470.1180173
519,74470.1237949,74470.1295718,74470.1353487
520,74470.1411312,74470.1469081,74470.1526851
521,74470.158462,74470.164239,74470.1700208
522,74470.1757983,74470.1815753,74470.1873522
523,74470.1931347,74470.1989116,74470.2046886
524,74470.2104661,74470.2162479,74470.2220255
525,74470.2278024,74470.2335794,74470.2393563
526,74470.2451388,74470.2509151,74470.256692
527,74470.2624696,74470.2682514,74470.2740284
528,74470.2798059,74470.2855829,74470.2913598
529,74470.2971423,74470.3029192,74470.3086961
530,74470.3144737,74470.3202555,74470.3260331
531,74470.33181,74470.337587,74470.3433633
532,74470.3491457,74470.3549227,74470.3607002
533,74470.3664772,74470.372259,74470.3780359
534,74470.3838135,74470.3895905,74470.3953723
535,74470.4011498,74470.4069268,74470.4127037
536,74470.4184813,74470.4242631,74470.4300401
537,74470.435817,74470.4415939,74470.4473758
538,74470.4531533,74470.4589303,74470.4647072
539,74470.4704848,74470.4762666,74470.4820435
540,74470.4878211,74470.493598,74470.4993799
541,74470.5051574,74470.5109344,74470.5167113
542,74470.5224889,74470.5282701,74470.5340476
543,74470.5398246,74470.5456015,74470.5513833
544,74470.5571609,74470.5629378,74470.5687148
545,74470.5744972,74470.5802742,74470.5860511
546,74470.5918287,74470.5976056,74470.6033874
547,74470.609165,74470.614942,74470.6207183
548,74470.6265007,74470.6322777,74470.6380546
549,74470.6438322,74470.6496091,74470.6553909
550,74470.6611685,74470.6669454,74470.6727224
551,74470.6785048,74470.6842818,74470.6900587
552,74470.6958363,74470.7016132,74470.7073957
553,74470.713172,74470.7189489,74470.7247259
554,74470.7305083,74470.7362852,74470.7420622
555,74470.7478397,74470.7536216,74470.7593985
556,74470.7651761,74470.770953,74470.77673
557,74470.7825124,74470.7882893,74470.7940663
558,74470.7998439,74470.8056251,74470.8114026
559,74470.8171796,74470.8229565,74470.8287334
560,74470.8345159,74470.8402928,74470.8460704
561,74470.8518473,74470.8576292,74470.8634061
562,74470.8691837,74470.8749606,74470.8807382
563,74470.88652,74470.8922969,74470.8980732
564,74470.9038508,74470.9096326,74470.9154102
565,74470.9211871,74470.9269641,74470.9327459
566,74470.9385235,74470.9443004,74470.950078
567,74470.9558549,74470.9616367,74470.9674137
568,74470.9731912,74470.9789682,74470.9847506
569,74470.990527,74470.9963039,74471.0020808
570,74471.0078584,74471.0136402,74471.0194178
571,74471.0251947,74471.0309717,74471.0367535
572,74471.0425311,74471.048308,74471.0540856
573,74471.0598625,74471.0656443,74471.0714213
574,74471.0771988,74471.0829751,74471.0887576
575,74471.0945345,74471.1003115,74471.106089
576,74471.1118709,74471.1176478,74471.1234247
577,74471.1292023,74471.1349793,74471.1407617
578,74471.1465386,74471.1523156,74471.1580931
579,74471.163875,74471.1696519,74471.1754282
580,74471.1812058,74471.1869827,74471.1927652
581,74471.1985421,74471.2043191,74471.2100966
582,74471.2158785,74471.2216554,74471.227433
583,74471.2332099,74471.2389868,74471.2447693
584,74471.2505462,74471.2563232,74471.2736589
585,74471.2794364,74471.2852134,74471.2909952
586,74471.2967728,74471.3025497,74471.3083266
587,74471.3141036,74471.319886,74471.325663
588,74471.3314405,74471.3372175,74471.3429993
589,74471.3487769,74471.3545538,74471.3603301
590,74471.3661077,74471.3718895,74471.3776665
591,74471.383444,74471.389221,74471.3950028
592,74471.4007804,74471.4065573,74471.4123342
593,74471.4181118,74471.4238936,74471.4296706
594,74471.4354481,74471.4412251,74471.4470069
595,74471.4527838,74471.4585608,74471.4643377
596,74471.4701202,74471.4758971,74471.481674
597,74471.4874516,74471.4932286,74471.4990104
598,74471.5047879,74471.5105649,74471.5163418
599,74471.5221243,74471.5279012,74471.5336782
600,74471.5394557,74471.545232,74471.5510139
601,74471.5567914,74471.5625684,74471.5683453
602,74471.5741278,74471.5799047,74471.5856816
603,74471.5914592,74471.5972361,74471.603018
604,74471.6087955,74471.6145725,74471.6203494
605,74471.6261319,74471.6319088,74471.6376851
606,74471.6434627,74471.6492396,74471.6550214
607,74471.660799,74471.6665759,74471.6723529
608,74471.6781353,74471.6839123,74471.6896892
609,74471.6954668,74471.7012486,74471.7070255
610,74471.7128031,74471.7185801,74471.724357
611,74471.7301388,74471.7359158,74471.7416927
612,74471.7474703,74471.7532521,74471.759029
613,74471.7648066,74471.7705835,74471.7763605
614,74471.7821429,74471.7879199,74471.7936968
