,Time,Hor_eye,Ver_eye
0,73702.0,-4.868850389899048,3.0411698489209584
1,73702.0057769,-4.8589630301078675,3.0205427496309643
2,73702.0115539,-4.839209724646155,2.9835512916335896
3,73702.0173308,-4.8182288923715895,2.9630267317039674
4,73702.0231133,-4.817408829295932,2.952297118843416
5,73702.0288902,-4.8261460077943426,2.9423197924546267
6,73702.0346671,-4.825386673431408,2.9391966204637034
7,73702.0520035,-4.83302548275335,2.936045887222781
8,73702.057781,-4.845129203433773,2.924967981483591
9,73702.063558,-4.834756391120724,2.9011126607978768
10,73702.1444523,-4.816010013005871,2.8730238937688144
11,73702.1733474,-4.8038583603655,2.8395887327729037
12,73702.179125,-4.804006093003839,2.8055884242395988
13,73702.1849019,-4.81257346109577,2.78522781422061
14,73702.1906782,-4.819755841690611,2.777172009645176
15,73702.1964558,-4.82391586436289,2.777102809181434
16,73702.2022376,-4.825962450955931,2.7753561976719547
17,73702.2080145,-4.827125482046493,2.7663174148044716
18,73702.2137921,-4.830715006553936,2.7573655681532476
19,73702.219569,-4.8379277167693955,2.7565680025142125
20,73702.2253509,-4.845423357517063,2.758993065962496
21,73702.2311284,-4.851926313240018,2.7522427801131037
22,73702.2369054,-4.8517463834369625,2.7425093606961655
23,73702.2426823,-4.851080386743103,2.741148385479006
24,73702.2831319,-4.858139400364905,2.7392608440461004
25,73702.2889089,-4.878580234515923,2.7303608500788314
26,73702.2946858,-4.8961815586281325,2.7209969689296774
27,73702.3004682,-4.896949854569879,2.706628009009813
28,73702.3062452,-4.889729946588529,2.6854278213925724
29,73702.3120221,-4.883858758409618,2.6707924563387193
30,73702.3177997,-4.883963637663647,2.6606356935373183
31,73702.3235766,-4.887736897602881,2.6502310307471073
32,73702.3293585,-4.887319098039175,2.6297735249985124
33,73702.335136,-4.88038336794255,2.617123837923928
34,73702.340913,-4.8726498168419745,2.6230855872729766
35,73702.3466899,-4.885774559716924,2.6281210101998043
36,73702.3524724,-4.909942975163892,2.622573327934722
37,73702.3871395,-4.925348640931704,2.6212857671269543
38,73702.3986934,-4.94476358061318,2.6332750431322993
39,73702.4102528,-4.969641774611406,2.6442342587069447
40,73702.4160297,-4.982364778250297,2.6436040412346875
41,73702.4275891,-4.991677838796543,2.6431745866239527
42,73702.433366,-5.005954537190139,2.642830621861499
43,73702.4449205,-5.013863069093245,2.6312166074843963
44,73702.4506975,-5.00841113438954,2.617144931558401
45,73702.4738108,-4.998784933835385,2.6144359813899407
46,73702.4795926,-4.9887054083316835,2.6142876739062317
47,73702.496924,-4.987274300231922,2.6083620016957703
48,73702.502701,-4.990992779069828,2.6024017078666404
49,73702.5084828,-4.984176477543574,2.593155887878083
50,73702.5315967,-4.985937443971405,2.5853465592282676
51,73702.5373736,-4.994078261293721,2.5819503730394673
52,73702.5431506,-4.991440030808967,2.581482658037869
