,Hor_eye,gx
0,1.5883698401204103,7614.1734074493925
1,1.5322084136573941,7561.696847106033
2,1.4741722951348166,7518.194917652184
3,1.4134074208700547,7471.386804113256
4,1.350026384621411,7421.364792935223
5,1.285086661878549,7372.5497885519035
6,1.2202751913729726,7334.687843534608
7,1.1573954348137878,7296.813770485972
8,1.0978374849736132,7258.848912098579
9,1.0422011434253797,7220.12463733449
10,0.9902163980170087,7180.722471512533
11,0.9410101081608594,7140.581970404073
12,0.8936054602986692,7090.2246175549535
13,0.8474234945475482,7052.21755215759
14,0.802519706340143,7018.694433403892
15,0.7594209808173319,6972.045840290834
16,0.7186520433511349,6928.773268464024
17,0.6802081680723266,6889.9729437106325
18,0.64322663043097,6847.121769191706
19,0.6060261327721441,6809.727073654009
20,0.5664831796310313,6775.673178926494
21,0.5226332994837135,6729.487454523804
22,0.4732947897343401,6687.060471553461
23,0.41849318705735233,6651.7516347446835
24,0.3595486212422615,6620.856003982344
25,0.2987631775722536,6570.991818142724
26,0.23880752977951103,6517.50325575414
27,0.18201781920989188,6469.65271381041
28,0.12984786841473298,6425.731193257278
29,0.0826232006412861,6363.105263940486
30,0.039606734859660715,6291.7079665405145
31,-0.0007286259283725907,6220.158690267279
32,-0.04031604165149006,6155.943636332792
33,-0.08111101559484012,6103.426363607024
34,-0.12473982511216722,6049.206766931937
35,-0.17224915185145065,5993.967488730967
36,-0.22396811843797432,5918.848385585729
37,-0.27950963757209724,5866.92315890776
38,-0.3379039931366106,5817.677326688977
39,-0.39785779269868354,5740.741041695625
40,-0.45806537949634324,5707.644218780089
41,-0.5175101586533442,5674.543385417348
42,-0.5756203942960335,5623.68204842744
43,-0.6322407454690142,5569.898220867666
44,-0.6874657372650632,5522.3770750542235
45,-0.7414438802177303,5474.425691628374
46,-0.7943121169833278,5424.981138048186
47,-0.8462881862106314,5387.511154184875
48,-0.8978524163032656,5358.349796317294
49,-0.9498588303375578,5315.39574753394
50,-1.0034549216919886,5273.403338681182
51,-1.0597705476193564,5237.560941746008
52,-1.1195026421369005,5203.634688576895
53,-1.1825691845492934,5175.527474413297
54,-1.2480132461706064,5153.839453925722
55,-1.3142073320942689,5135.143408366554
56,-1.3792827943678727,5117.17044131208
57,-1.441615486540833,5100.3804520839585
58,-1.5002088091022956,5080.06828356776
59,-1.5548825940299646,5056.286593374071
60,-1.606260639028344,5035.8038333293725
61,-1.6556227429349732,5020.668870540645
62,-1.704658880152441,5009.527493114529
63,-1.7551630493468813,4994.066552911084
64,-1.8086332564122443,4975.683823557001
65,-1.865842048637012,4961.7070689647435
66,-1.926498791664495,4951.746724130694
67,-1.9892192134938824,4940.839141734398
68,-2.0518877333718537,4930.660588232833
69,-2.1123330667832287,4922.165147065851
70,-2.1690183121870534,4911.1723463668
71,-2.2214198402455247,4903.070684347083
72,-2.269951176978484,4897.038324867582
73,-2.3155320608593435,4892.010450158468
74,-2.3590669155968316,4887.608680640524
75,-2.4010812982451073,4884.759358819792
76,-2.441645568516258,4882.32075297707
77,-2.480516821810277,4880.481463416211
