,Hor_eye,gx
0,6.154434929165129,6454.0
1,6.002642988728681,6453.0
2,5.808286835865889,6451.0
3,5.656850887796726,6447.0
4,5.533444261704265,6441.0
5,5.280759259363445,6433.0
6,5.139401595582783,6423.0
7,5.007993729958976,6411.0
8,4.868665485383396,6398.0
9,4.7475658430657255,6384.0
10,4.622982162720529,6368.0
11,4.449974669186837,6352.0
12,4.323120518521453,6336.0
13,4.198745148008562,6318.0
14,4.012400866152121,6301.0
15,3.8398725061206203,6282.0
16,3.6759309260129713,6263.0
17,3.526146420524462,6243.0
18,3.391967024921577,6222.0
19,3.1780446212873774,6200.0
20,3.0232839055408083,6178.0
21,2.870159827110237,6157.0
22,2.5864785951815104,6139.0
23,2.4669032475301114,6125.0
24,2.189747323126626,6116.0
25,2.063261651402785,6111.0
26,1.92533161346554,6111.0
27,1.8057218592061715,6113.0
28,1.6635668693613193,6116.0
29,1.4466423222523574,6120.0
30,1.315402045109383,6122.0
31,1.1534168071386979,6124.0
32,1.026899851377526,6126.0
33,0.8556300814124702,6129.0
34,0.7293168454438833,6133.0
35,0.6204311788643216,6138.0
36,0.49828610117653344,6146.0
37,0.3244470387491089,6155.0
38,0.19685157329970043,6166.0
39,-0.011115297111435773,6176.0
40,-0.0993643048851195,6186.0
41,-0.209637958473512,6194.0
42,-0.3671257379900026,6199.0
43,-0.4672144092014702,6202.0
44,-0.5782607552907316,6200.0
45,-0.6919021241696156,6196.0
46,-0.7913811412967134,6187.0
47,-0.9365597662253279,6175.0
48,-1.1007313276237871,6159.0
49,-1.2138408431940755,6141.0
50,-1.3700653945081152,6119.0
51,-1.5086335330558933,6095.0
52,-1.6297055798471118,6069.0
53,-1.7759111143591917,6041.0
54,-1.7855278951557025,6011.0
55,-1.6358599512194996,5981.0
56,-1.3928695342275812,5950.0
57,-0.9946808201431617,5919.0
58,-0.010413445284548406,5888.0
59,0.7985452268209359,5858.0
60,1.6167842352603985,5829.0
61,3.008544891716248,5801.0
62,3.528169496389326,5776.0
63,4.0718769264220205,5754.0
64,4.382637970926978,5737.0
65,4.419121884725876,5723.0
66,4.35304454289757,5715.0
67,4.284254574150057,5711.0
68,4.147864351473312,5712.0
69,4.058609627003616,5718.0
70,3.9431951725367935,5728.0
71,3.797413942918022,5741.0
