<TestUID>209</TestUID><TestGUID>bebd0eed-346e-42a6-8f2c-e2330f14cc69</TestGUID><TypeID>1</TypeID><TestType>Gaze — Center</TestType><VisionDenied>False</VisionDenied><StartDateTime>30.09.2022 20:10:09</StartDateTime><ListSeparator>;</ListSeparator><DecimalSeparator>,</DecimalSeparator>
1792077763;5,64657912263159;3,63440900503505;0,957126294016838;0,0350817232131958;-0,284350296676159;-0,0320706285499036;148,86288452;159,7293129
1792135538;5,65224105563203;3,68816391161017;0,957119622170925;0,0350355646461248;-0,284327867746353;-0,0325164598077536;148,94574738;160,05002975
1792193308;5,58545596554171;3,30961046918971;0,957119622170925;0,0350355646461248;-0,284327867746353;-0,0325164598077536;149,10797119;160,52981949
1792251077;5,6466549188797;3,06879775299914;0,957130216181278;0,0350420225039124;-0,284266541957855;-0,0327325763180852;149,12140656;160,92167282
1792308902;5,76721892661726;2,70864389458491;0,957128656089306;0,035259183049202;-0,284255349874497;-0,0326418585143983;149,10494232;161,37711716
1792366671;5,77602307360233;2,41457952974697;0,957114766061306;0,0356330368015915;-0,284242579102516;-0,0327536494098604;148,86993408;161,57143021
1792424440;5,76225487340899;2,0728730362985;0,957101575672627;0,0359154624845833;-0,284234408855438;-0,0328991549313068;148,68305969;162,11119461
1792482216;5,58458944532992;1,92710882245602;0,957092291355133;0,0360233429875225;-0,284233850061893;-0,0330559735260904;148,3045578;162,67263794
1792540034;5,44259820116331;1,52226630419762;0,957092291355133;0,0360233429875225;-0,284233850061893;-0,0330559735260904;148,03438568;163,51221848
1792713349;5,15664809952806;1,10124417525622;0,957085093915462;0,0360687338579446;-0,28423559743166;-0,0332003186233342;146,95703888;167,04148102
1793060069;4,95252419745348;0,471752984702694;0,957085093915462;0,0360687338579446;-0,28423559743166;-0,0332003186233342;146,95703888;167,04148102
1793117838;4,14510856576052;-2,17464231967163;0,957109150767326;0,0361349033005536;-0,28412148976326;-0,0334117069095373;146,95703888;167,04148102
1793291153;4,14510856576052;-2,17464231967163;0,957109150767326;0,0361349033005536;-0,28412148976326;-0,0334117069095373;146,95703888;167,04148102
1793580110;4,14510856576052;-2,17464231967163;0,957095069408417;0,0367161431834102;-0,284096460700035;-0,0333963360413909;146,95703888;167,04148102
1793811194;4,14510856576052;-2,17464231967163;0,957095069408417;0,0367161431834102;-0,284096460700035;-0,0333963360413909;146,95703888;167,04148102
1793869006;4,14510856576052;-2,17464231967163;0,957076028764248;0,0372926530987024;-0,284074267685413;-0,0334891024045646;146,95703888;167,04148102
1794042320;4,14510856576052;-2,17464231967163;0,957076028764248;0,0372926530987024;-0,284074267685413;-0,0334891024045646;146,95703888;167,04148102
1794215690;4,14510856576052;-2,17464231967163;0,957076028764248;0,0372926530987024;-0,284074267685413;-0,0334891024045646;146,95703888;167,04148102
1794273459;4,14510856576052;-2,17464231967163;0,957059387266636;0,0378511255159974;-0,284051492214203;-0,033532383531332;146,95703888;167,04148102
1794331278;4,14510856576052;-2,17464231967163;0,957059387266636;0,0378511255159974;-0,284051492214203;-0,033532383531332;146,95703888;167,04148102
1794504592;4,14510856576052;-2,17464231967163;0,956987155973911;0,037944955246523;-0,284287767410278;-0,033487532813102;146,95703888;167,04148102
1794562361;4,14510856576052;-2,17464231967163;0,956987155973911;0,037944955246523;-0,284287767410278;-0,033487532813102;146,95703888;167,04148102
1794620186;4,14510856576052;-2,17464231967163;0,956987155973911;0,037944955246523;-0,284287767410278;-0,033487532813102;146,95703888;167,04148102
1794793494;4,14510856576052;-2,17464231967163;0,956908211648464;0,0379800332672894;-0,284551036477089;-0,0334656989462674;146,95703888;167,04148102
1794851312;4,14510856576052;-2,17464231967163;0,956908211648464;0,0379800332672894;-0,284551036477089;-0,0334656989462674;146,95703888;167,04148102
1794909082;4,14510856576052;-2,17464231967163;0,956836466789246;0,0379905147179961;-0,284790906012058;-0,0334663088098168;146,95703888;167,04148102
1794966857;4,14510856576052;-2,17464231967163;0,956762006878853;0,0380438769925386;-0,285029301047325;-0,0335039273761213;146,95703888;167,04148102
1795024627;4,14510856576052;-2,17464231967163;0,956762006878853;0,0380438769925386;-0,285029301047325;-0,0335039273761213;146,95703888;167,04148102
1795082403;4,14510856576052;-2,17464231967163;0,956762006878853;0,0380438769925386;-0,285029301047325;-0,0335039273761213;146,95703888;167,04148102
1795313535;4,14510856576052;-2,17464231967163;0,956680034339428;0,0379605191014707;-0,285312295079231;-0,0335303344763815;146,95703888;167,04148102
