,Hor_eye,Ver_eye,Time
5272,-9.37965410582686,10.0065619352649,74844.7285284
5273,-9.78849445081556,10.0136865479455,74844.734306
5274,-9.9088088252362,10.1214929972551,74844.7400829
5275,-10.4718452507245,10.0376731746349,74844.7458605
5276,-10.5774681116938,10.3150779447328,74844.7516423
5277,-11.04706968393,10.2635975010303,74844.7574193
5278,-11.3777801695202,10.3809658178268,74844.7631968
5279,-11.7347888074881,10.5521142514503,74844.7689738
5280,-12.1566005234879,10.4815570210469,74844.774755
5281,-12.5320090173327,10.6941462338061,74844.7805325
5282,-12.7104793503492,10.9097541184647,74844.7863095
5283,-13.2689112931105,10.8753703467251,74844.7920864
5284,-13.64961175136,10.9276738948966,74844.7978633
5285,-14.1100381558935,10.9365602979662,74844.8036458
5286,-14.3194115685487,11.184696231619,74844.8094227
5287,-14.8650319807287,11.1732928098015,74844.8152003
5288,-15.0978232852321,11.316114816613,74844.8209772
5289,-15.6778052633516,11.2893064446145,74844.8267591
5290,-15.9452914191993,11.3643584593857,74844.832536
5291,-16.0498209302015,11.4146746934681,74844.8383136
5292,-15.1825237436114,11.3904665801958,74844.8440905
5293,-12.9930347702842,11.4033275640468,74844.849873
5294,-10.5277936836311,11.183329347795,74844.8556499
5295,-8.1612167286312,10.9857179985046,74844.8614268
5296,-6.28987258858784,10.6676989198925,74844.8672038
5297,-4.81926061649882,10.2666023422884,74844.8729807
5298,-3.39502344423139,10.050317033717,74844.8787625
5299,-2.04651435863725,9.6441765951209,74844.8845401
5300,-0.566985997215826,9.43615096381907,74844.890317
5301,0.856130128625483,9.38439260055315,74844.896094
5302,2.30774743204316,9.29816953046511,74844.9018758
5303,3.39862214099477,9.20517247708766,74844.9076534
5304,3.75519349231473,9.26935483499987,74844.9134303
5305,3.37137945721495,9.16003209109339,74844.9192073
5306,2.86277242138731,9.19289436561022,74844.9249848
5307,2.44708919144539,9.17631278695806,74844.9307667
5308,1.93616480163379,9.27996121736542,74844.9365436
5309,1.53744873896191,9.34418201744474,74844.9423212
5310,1.06756709804158,9.35387435869236,74844.9480981
5311,0.716859785195644,9.38009238976735,74844.9538799
5312,0.22914746676242,9.44548668505297,74844.9596569
5313,-0.218564317597901,9.38452572353321,74844.9654338
5314,-0.66471349156514,9.42649657975538,74844.9712107
5315,-1.01391134753726,9.54060167213899,74844.9769883
5316,-1.50362722880775,9.51426302275314,74844.9827701
5317,-1.85564478304551,9.55514703242938,74844.9885477
5318,-2.22286034683555,9.50783042792876,74844.9943246
5319,-2.64577444494091,9.50189656991019,74845.0001016
5320,-3.08286170170774,9.56256242688977,74845.005884
5321,-3.50478553730799,9.56490726626947,74845.011661
5322,-3.9663556923485,9.65654203447372,74845.0174379
5323,-4.36778834942726,9.59298150574409,74845.0232155
5324,-4.82845416382422,9.62736578743358,74845.0289973
5325,-5.23352854626829,9.65585419546558,74845.0347742
5326,-5.65360357047964,9.67121012210787,74845.0405512
5327,-6.17156978604054,9.71267711020227,74845.0463287
5328,-6.66997408420269,9.69848752204446,74845.0521051
5329,-7.16232218249514,9.73943722807499,74845.0578875
5330,-7.61339351159399,9.81951658976232,74845.0636644
5331,-7.82093005717489,9.77268660247327,74845.0694414
5332,-6.94183398262626,9.68935245833881,74845.0752183
5333,-4.72554383649483,9.9037423218236,74845.0810008
5334,-2.23300644247571,10.0243349903499,74845.0867777
5335,-0.109291776480845,10.0533136667123,74845.0925553
5336,1.80708361440802,9.96143578326772,74845.0983322
5337,3.62685077187381,9.9934421389379,74845.1041092
5338,4.81686836578438,9.93110396636075,74845.109891
5339,5.16542208356535,9.86039129742352,74845.1156686
5340,4.68547696663648,10.0706921977765,74845.1214455
5341,4.01661812144482,10.1131280234729,74845.1272231
5342,3.56317608425955,10.098927319851,74845.1330049
5343,2.98852339987556,10.1536734733031,74845.1387818
5344,2.44982904264619,10.2707619767387,74845.1445588
5345,1.97244242077608,10.2802144974667,74845.1503357
5346,1.46940051633012,10.3546260834904,74845.1561126
5347,1.01080931005063,10.3730659937816,74845.1618951
5348,0.487794645005308,10.5335270112018,74845.167672
5349,0.00569449429398266,10.570469583769,74845.173449
5350,-0.448748429744479,10.6395383408752,74845.1792259
5351,-0.958606693582103,10.6696866239419,74845.1850084
5352,-1.38146399044959,10.737877857698,74845.1907853
5353,-1.84291127506832,10.8381138074638,74845.1965622
5354,-2.28857329220902,10.8665588578875,74845.2023398
5355,-2.68122003344877,10.931346329339,74845.2081216
5356,-3.12456608382842,11.0017457936828,74845.2138986
5357,-3.547928133982,11.0361240265537,74845.2196761
5358,-3.97110864695457,11.0694496238452,74845.2254531
5359,-4.39614067625084,11.2426652464884,74845.2312306
5360,-4.82823856269188,11.1902572084777,74845.2370118
5361,-5.24343343223787,11.3126104169689,74845.2427888
5362,-5.63493396481817,11.3113363832897,74845.2485663
5363,-6.11812751927502,11.3021379516419,74845.2543433
5364,-6.4836389019491,11.3709635463082,74845.2601251
5365,-6.98240052791539,11.3908934498995,74845.2659027
5366,-7.38411426183843,11.4246931994511,74845.2716796
5367,-7.81957888942896,11.5213440647273,74845.2774566
5368,-8.1492384202005,11.491135938548,74845.2832335
5369,-8.26090494843517,11.5027281670764,74845.2890159
5370,-7.00768208327098,11.3750917993086,74845.2947929
5371,-4.53016392182392,10.8796393287387,74845.3005705
5372,-1.73547185877004,10.4726342443779,74845.3063474
5373,0.834505943105454,9.96351982546629,74845.3121292
5374,3.15080275664979,9.25186908849248,74845.3179062
5375,5.20531053486331,8.69408166286161,74845.3236837
5376,6.9652505334125,8.31386598962448,74845.32946
5377,8.59206858645825,7.91310656053688,74845.3352376
5378,9.90223080032917,7.80815791861899,74845.3410194
5379,11.0119799306845,7.72263608874919,74845.3467964
5380,11.0242927986042,7.88694399438007,74845.3525739
5381,10.4152715482248,7.78903715227678,74845.3583509
5382,9.99122618908181,7.78400892470751,74845.3641327
5383,9.55428996128285,7.8110991776091,74845.3699103
5384,9.15181425312414,7.83999800726964,74845.3756872
5385,8.55784929364585,7.89336421465451,74845.3814641
5386,8.25641992871945,7.88427664373786,74845.387246
5387,7.73687114592483,7.93688065027286,74845.3930235
5388,7.44953915165854,8.00709149721423,74845.3988005
5389,6.95562708237616,8.03274965859491,74845.404578
5390,6.6231717046752,8.09470548183957,74845.410355
5391,6.15891113651961,8.1597380431486,74845.4161368
5392,5.81457319536988,8.12827721829547,74845.4219131
5393,5.38427156093809,8.22843838408934,74845.4276907
5394,4.97107701713512,8.31822784432857,74845.4334676
5395,4.61988475463141,8.22653107535032,74845.4392494
5396,4.20241542617227,8.39699652699727,74845.445027
5397,3.73909918582957,8.48595699456041,74845.450804
5398,3.37921429664685,8.49126272498147,74845.4565815
5399,2.96662370709042,8.51075681916409,74845.4623585
5400,2.59784356266338,8.57541378933911,74845.4681403
5401,2.21561772759249,8.63374206428012,74845.4739178
5402,1.88528605526443,8.60754713528729,74845.4796948
5403,1.44259633941562,8.71726040492764,74845.4854717
5404,1.1106576159522,8.75010122777912,74845.4912536
5405,0.742906949528667,8.71618811287834,74845.4970311
5406,0.380903978914169,8.85268453855429,74845.5028081
5407,-0.0187999527463778,8.86543951273066,74845.5085856
5408,-0.338306431909229,8.87901109373188,74845.5143619
5409,-0.709065862453637,8.89519254175707,74845.5201438
5410,-1.03688291421419,8.89508124091899,74845.5259207
5411,-1.38433842820335,9.02753078937822,74845.5316983
5412,-1.73086941981516,8.95439663778669,74845.5374752
5413,-2.09308954150264,9.06313372914986,74845.543257
5414,-2.42033171888887,9.01026721251363,74845.5490346
5415,-2.78966013024543,9.0045675037638,74845.5548115
5416,-3.07412957571338,9.12151150689282,74845.5605885
5417,-3.47292888203673,9.05389165422412,74845.5663709
5418,-3.82553445994381,9.01861745804127,74845.5721479
5419,-4.14203029740238,9.07411750391622,74845.5779254
5420,-4.51580625721734,9.02259162036031,74845.5837024
5421,-4.72670193297366,9.06186864533074,74845.6010387
5422,-4.83923608162938,9.08338792914126,74845.606815
5423,0.272941375360539,10.7512169916025,74845.612592
5424,2.53061438041237,11.1126388017313,74845.6183744
5425,4.38797909044515,11.3197329625755,74845.6241513
5426,5.57118779322168,11.4256405370749,74845.6299283
5427,6.07981911823929,11.4663322299007,74845.6357059
5428,5.74236830136972,11.4843893523942,74845.6414828
5429,5.23848199743877,11.5083935457068,74845.6472646
5430,4.766445050971,11.4650637413523,74845.6530422
5431,4.46099585183782,11.3576616212361,74845.6588191
5432,4.06174341536333,11.3629284211668,74845.6645961
5433,3.67525456287447,11.3492561365672,74845.6703785
5434,3.34545658581504,11.291229806422,74845.6761555
5435,2.90063958526396,11.334825941909,74845.681933
5436,2.44332533368074,11.3068383640242,74845.68771
5437,2.05659278162104,11.2764038735048,74845.6934869
5438,1.65490155060363,11.335766749496,74845.6992681
5439,1.2901008274601,11.2606926299466,74845.7050457
5440,0.890966992400196,11.330587674952,74845.7108226
5441,0.484269393692504,11.3473230338359,74845.7165995
5442,0.0485330294635736,11.2707804915109,74845.722382
5443,-0.274361780654804,11.2466592976308,74845.7281589
5444,-0.608812842974904,11.2511080925516,74845.7339359
5445,-0.943132003483501,11.2209690944638,74845.7397134
5446,-1.3662723595541,11.2634972035093,74845.7454953
5447,-1.71564464933367,11.2886834942679,74845.7512722
5448,-2.06257631175686,11.1810470842431,74845.7570498
5449,-2.48710945329079,11.2009715954116,74845.7628267
5450,-2.81307972590392,11.2309341172903,74845.7686036
5451,-3.13914177416668,11.203693063465,74845.7743861
5452,-3.45581708846186,11.2721259817653,74845.780163
5453,-3.29779942299527,11.2103131395331,74845.7859406
5454,-2.0086296723933,11.1669786957308,74845.7917169
5455,-0.169269139488047,11.2729793766846,74845.7974987
5456,1.48935656342269,11.3488931939021,74845.8032757
5457,2.69955125635399,11.2544934023666,74845.8090532
5458,3.82715048168675,11.0886225803503,74845.8148302
5459,5.04564764292518,11.1553689329492,74845.8206071
5460,6.01236244555302,11.2164211176875,74845.8263896
5461,6.25230360690154,11.3298073193393,74845.8321665
5462,6.03842895799986,11.3261454385434,74845.8379435
5463,5.64324837825307,11.3554215854547,74845.843721
5464,5.36325031243424,11.3170103969191,74845.8495028
5465,5.08758869623596,11.3619423430441,74845.8552804
5466,4.75076653080084,11.4232067613996,74845.8610574
5467,4.40930091354875,11.4858324801332,74845.8668343
5468,4.17101895735848,11.5418005202071,74845.8726112
5469,3.93060167796208,11.5624346200733,74845.8783937
5470,3.66263176694694,11.5769949185419,74845.88417
5471,3.41935151359422,11.5827350652807,74845.8899476
5472,3.1464967999576,11.6484152776682,74845.8957245
5473,2.97663885971658,11.6465783571978,74845.9015063
5474,2.68456767344585,11.704150771596,74845.9072833
5475,2.57124663107323,11.6576468277407,74845.9130608
5476,2.32008751566931,11.6939008039645,74845.9188378
5477,2.14818211655512,11.7221655683149,74845.9246147
5478,1.97768048037465,11.6669441832138,74845.9303972
5479,1.81701351763168,11.6986654651585,74845.9361741
5480,1.67035883429665,11.6501149831794,74845.941951
5481,1.46969704811702,11.7578024449194,74845.9477286
5482,1.29827648402665,11.6865863077136,74845.9535104
5483,1.18932759661154,11.6656092871842,74845.959288
5484,0.989592530002482,11.6459748934645,74845.9650649
5485,0.927534611918444,11.6422964206129,74845.9708419
5486,0.730490604661141,11.6471958595598,74845.9766231
5487,0.690816765031787,11.6744125539782,74845.9824006
5488,0.590839425232411,11.6359968226693,74845.9881776
5489,0.434537700504339,11.6049188216666,74845.9939551
5490,0.357339369969162,11.613400536525,74845.9997321
5491,0.39628967339464,11.5837749127538,74846.0055139
5492,0.294340840021245,11.5886795597547,74846.0112909
5493,0.265552991726831,11.5671939175933,74846.0170684
5494,0.208355118711479,11.5362326739937,74846.0228454
5495,0.228011539229352,11.5715479667197,74846.0286272
5496,0.168695107564047,11.568282035299,74846.0344047
5497,0.155502661666167,11.5160415898369,74846.0401817
5498,0.152341509723442,11.5500371438799,74846.0459586
5499,0.173608346924134,11.557472757211,74846.0517362
5500,0.212912614447635,11.4781977244148,74846.057518
5501,0.200216252229242,11.568026370208,74846.0632956
5502,0.249284164646199,11.5181472866789,74846.0690719
5503,0.260984785996393,11.569931363132,74846.0748488
5504,0.358138886488603,11.5315253453985,74846.0806307
5505,0.436241126900417,11.5614899445182,74846.0864082
5506,0.529903230179141,11.5029229865756,74846.0921852
5507,0.622741264869628,11.5085696647002,74846.0979621
5508,0.754913831825879,11.5393953585754,74846.1037397
5509,0.89030444670913,11.559773632025,74846.1095215
5510,1.00834025673944,11.5497113496865,74846.1152984
5511,1.17450092439678,11.5584174273914,74846.121076
5512,1.27481813772693,11.5469070704066,74846.1268529
5513,1.47204990531584,11.6097770662326,74846.1326348
5514,1.71144380477605,11.5717896015035,74846.1384123
5515,1.84060715479039,11.6337421056998,74846.1441893
5516,2.01088816033099,11.608562493071,74846.1499662
5517,2.22495379010063,11.6545763661583,74846.1557487
5518,2.40787017392133,11.7891066848294,74846.161525
5519,2.6724866163169,11.7187652835166,74846.1673019
5520,2.9411585244027,11.7541661671523,74846.1730795
5521,3.19950378766593,11.7666414068465,74846.1788564
5522,3.44003034045907,11.8505164894724,74846.1846382
5523,3.56412948162212,11.8802191539911,74846.1904158
5524,3.1570570089721,11.6936403463061,74846.1961928
5525,1.82126282648417,11.3208403811023,74846.2019697
5526,0.229243662284297,10.7150592153165,74846.2077521
5527,-1.26067422560155,10.068787396342,74846.2135291
5528,-2.46493345163681,9.2195242921315,74846.219306
5529,-3.456433411552,8.53585476443391,74846.2250836
5530,-4.10139847562557,8.10720084308355,74846.2308605
5531,-4.30529767257929,7.88996290498501,74846.2366424
5532,-4.13886257521882,7.73477800569831,74846.2424199
5533,-3.64087127462273,8.10345219316987,74846.2481969
5534,-3.26511694117553,8.01563889233902,74846.2539732
5535,-2.9561591726315,8.16089519066282,74846.2597556
5536,-2.6382109295313,8.34707965023228,74846.2655326
5537,-2.32768667004957,8.33244355974606,74846.2713095
5538,-2.02795795548036,8.4687524776957,74846.2770871
5539,-1.6146726776912,8.57472185125597,74846.282864
5540,-1.24688097605492,8.5755775082816,74846.2886458
5541,-0.904959749421169,8.68449045152766,74846.2944234
5542,-0.533294543321669,8.7241361326328,74846.3002003
5543,-0.20853386983246,8.82297822802783,74846.3059779
5544,0.133060171347635,8.8745500362863,74846.3117597
5545,0.509123757371061,8.96853432608667,74846.3175367
5546,0.908811513061999,8.96451745400018,74846.3233136
5547,1.22670977222056,9.01436189498027,74846.3290912
5548,1.66790375447817,9.02872769724256,74846.334873
5549,1.90405265090753,9.14693258263928,74846.3406499
5550,2.35124019537407,9.13654366414411,74846.3464269
5551,2.6794503585778,9.18915036417599,74846.3522038
5552,3.06180552527231,9.15415674481303,74846.3579808
5553,3.42987780135446,9.14401202485129,74846.3637632
5554,3.88301230502214,9.22109628503947,74846.3695401
5555,4.28691447594598,9.1755392623402,74846.3753177
5556,4.63424172282321,9.15022133391886,74846.3810947
5557,5.04858690026749,9.21612968677279,74846.3868765
5558,5.38245529161745,9.14888169991117,74846.3926534
5559,5.90572710136106,9.15311100952042,74846.398431
5560,6.26817211841203,9.13379952689963,74846.4042079
5561,6.60523458682186,9.27290160508804,74846.4099849
5562,6.98356410927546,9.11614413919236,74846.4157673
5563,7.42534844033885,9.16908507591656,74846.4215443
5564,7.90167864109009,9.11459736127412,74846.4273212
5565,8.30940428403573,9.1332333774656,74846.4330988
5566,8.71364365879171,9.1529748760776,74846.43888
5567,9.14155620755268,9.11876130577237,74846.4446569
5568,9.64891313173712,9.23877545974047,74846.4504345
5569,10.0138744039814,9.14349535576111,74846.4562114
5570,10.478664890662,9.13722737416985,74846.4619883
5571,10.8872706275583,9.13065323188513,74846.4677708
5572,11.3430905162922,9.07849439911426,74846.4735477
5573,11.7586606602356,9.03114937470793,74846.4793247
5574,12.2325483725564,9.06353583216912,74846.4851022
5575,12.7455954714583,8.9738469231083,74846.4908841
5576,13.117681119523,8.97256360479963,74846.496661
5577,13.6456634350896,8.904343996778,74846.5024386
5578,14.0260768042302,8.94149632284257,74846.5082155
5579,14.1412408503058,8.85887030669473,74846.5139973
5580,13.1721974055869,8.72205639981109,74846.5197749
5581,11.2398794074416,8.71980363766609,74846.5255518
5582,9.19693100084163,8.74922662942476,74846.5313282
5583,7.33484680457618,8.45859257368171,74846.5371057
5584,5.81600306159481,8.54754875558954,74846.5428875
5585,4.28409096927514,8.51720874045361,74846.5486651
5586,2.69478725670542,8.6413206719184,74846.554442
5587,1.13545775817039,8.78368981281955,74846.560219
5588,-0.158267648024075,8.92543651135347,74846.5660008
5589,-1.32539471632048,8.88925039836254,74846.5717784
5590,-2.45345070631255,8.99533621224842,74846.5775553
5591,-3.58395198798163,8.96735925285331,74846.5833323
5592,-4.15587437149396,9.05215647675677,74846.5891098
5593,-4.08778137467489,9.16685738987971,74846.5948917
5594,-3.36539533399183,9.17261846942079,74846.6006686
5595,-2.85177212688697,9.25366404179607,74846.6064462
5596,-2.33013116736103,9.19873012886266,74846.6122231
5597,-1.66374426975654,9.14398417436822,74846.6180049
5598,-1.16059769666321,9.20207505422322,74846.6237819
5599,-0.600795654807375,9.14842999549761,74846.6295588
5600,-0.0266055024254791,9.15554899514855,74846.6353357
5601,0.647264835384284,9.13766668839885,74846.6411133
5602,1.10594594393417,9.14260434543202,74846.6468951
5603,1.7237516745695,9.19762856087245,74846.6526727
5604,2.30950731435553,9.19919117685283,74846.6584496
5605,2.8602600456886,9.09391759939993,74846.6642266
5606,3.47054127272508,9.08658639434639,74846.6700084
5607,4.01416121634823,9.13877734829534,74846.675786
5608,4.53491406821066,9.08682148801731,74846.6815629
5609,5.14291417740017,9.1260003621094,74846.6873398
5610,5.66756135007484,9.16995759509262,74846.6931223
5611,6.25836746254503,9.02793594161313,74846.6988992
5612,6.92281742440584,8.98499805681381,74846.7046762
5613,7.36406714475135,9.05113887484566,74846.7104537
5614,7.97354631764198,9.0135268780653,74846.7162301
5615,8.56731722709169,9.03039781956914,74846.7220119
5616,9.16806151640874,9.0098156827004,74846.7277894
5617,9.68264746640211,8.94036462915149,74846.7335664
5618,10.4015984664456,8.84295939726774,74846.7393433
5619,10.801113222555,8.88728104344901,74846.7451258
5620,11.4674857688613,8.85144801490921,74846.7509027
5621,12.0185027331032,8.81938024641689,74846.7566797
5622,12.4616334207216,8.81521046399587,74846.7624572
5623,12.9684835493092,8.78535881610937,74846.7682342
5624,13.5215246673253,8.72561636054423,74846.774016
5625,14.1004525272113,8.66648596298599,74846.7797936
5626,14.594373909735,8.60197102158952,74846.7855705
5627,15.0300476029422,8.56477535114341,74846.7913474
5628,15.5924945564008,8.50373055125934,74846.7971299
5629,15.902972117281,8.47545692993733,74846.8029068
5630,16.5130775686357,8.44583593425603,74846.8086831
5631,16.79072898494,8.48469388425561,74846.8144607
5632,16.8920303208476,8.45721528974975,74846.8202376
5633,16.1443730823733,8.48301385627113,74846.8260195
5634,14.483641627676,8.70710002458902,74846.831797
5635,12.3849325705921,8.97297797725517,74846.837574
5636,10.3611599510422,9.0241194437702,74846.8433509
5637,8.56492353963099,8.91767585957425,74846.8491334
5638,6.98843300629522,8.76202130675919,74846.8549103
5639,5.41662142233712,8.54597347851457,74846.8606872
5640,3.88970421024706,8.44445870398147,74846.8664648
5641,2.47226482671102,8.46670812189489,74846.8722466
5642,1.10240318943522,8.56399385046002,74846.8780236
5643,-0.215225969033,8.65692326180285,74846.8838011
5644,-1.53474965171661,8.8580325503784,74846.8895781
5645,-2.63203325537497,9.06218414151935,74846.895355
5646,-3.56349716787043,9.21679499025073,74846.9011368
5647,-3.99889344041042,9.37145189162841,74846.9069138
5648,-3.75711805743423,9.50762911724168,74846.9126907
5649,-3.14864617126741,9.35353693484759,74846.9184683
5650,-2.56564961643701,9.36484241062425,74846.9242501
5651,-2.09920738104813,9.37366850028284,74846.9300271
5652,-1.55447440287552,9.35482472225745,74846.9358046
5653,-1.06039681484478,9.29426656593651,74846.9415816
5654,-0.629798397050386,9.30408442221418,74846.9473585
5655,-0.116211679594244,9.32587225401909,74846.9531409
5656,0.347542376227791,9.29387967393486,74846.9589179
5657,0.762713190914728,9.32341142385429,74846.9646948
5658,1.26938931519855,9.33508737608031,74846.9704724
5659,1.7081507400835,9.33785165589673,74846.9762542
5660,2.25381186853149,9.29047196932837,74846.9820312
5661,2.64447053300035,9.4027642744987,74846.9878087
5662,3.24550031518501,9.3066782094441,74846.993585
5663,3.66653245057751,9.29026459435873,74846.9993626
5664,4.13581119502106,9.33813644077923,74847.0051444
5665,4.59000285972824,9.28966724900673,74847.0109214
5666,4.97650385160831,9.36761621084451,74847.0166983
5667,5.37220593204711,9.37785097933388,74847.0224759
5668,5.86659720270831,9.43568340963066,74847.0282577
5669,6.23952698182782,9.57369202564773,74847.0340346
5670,6.7773226229434,9.50242305747135,74847.0398122
5671,7.21623067032417,9.52824046071943,74847.0455891
5672,7.62366664552672,9.63245293520623,74847.051371
5673,8.01828347341948,9.66564521896795,74847.0571485
5674,8.46036250569541,9.68410951445534,74847.0629255
5675,8.76461357127949,9.7788917815334,74847.068703
5676,9.19500568591476,9.72057940571337,74847.07448
5677,8.93718715153417,9.75646440626755,74847.0802618
5678,7.58212747863527,9.41873733976694,74847.0860381
5679,5.23457295335351,8.95698479358514,74847.0918157
5680,2.71629636428526,8.62763109181962,74847.0975926
5681,0.491309799754294,8.22367631451989,74847.1033744
5682,-1.6982690905514,7.83457450884554,74847.109152
5683,-3.48862382255804,7.51582039829701,74847.114929
5684,-5.21440728221289,6.7856765117178,74847.1207059
5685,-6.00651201307242,6.52136610234008,74847.1264835
5686,-6.08699309051611,6.50265885882536,74847.1322653
5687,-5.66078118440335,6.75049104869672,74847.1380422
5688,-5.2003930380601,6.46103504261911,74847.1438198
5689,-4.7359885089283,6.74528372532686,74847.1495967
5690,-4.35113037442011,6.56953779151935,74847.1553786
5691,-3.90049355303215,6.65694007020826,74847.1611561
5692,-3.49301371150673,6.42530092762638,74847.1669331
5693,-3.12272993862225,6.75183209699283,74847.17271
5694,-2.71742699195932,7.04501995213906,74847.1784869
5695,-2.33407510468915,6.99361559097704,74847.1842688
5696,-1.9754747545522,7.16820072303524,74847.1900457
5697,-1.58021213092615,7.06043344081032,74847.1958233
5698,-1.22835228985321,7.10386668035716,74847.2016002
5699,-0.791496123637388,7.07361595522923,74847.207382
5700,-0.500920110844155,7.32801790098508,74847.2131596
5701,-0.0915024837623741,7.27875254178591,74847.2189365
5702,0.219186530541167,7.41473056251396,74847.2247135
5703,0.554020939283387,7.39821460577229,74847.2304959
5704,0.866634023167244,7.5035213998224,74847.2362729
5705,1.27372878564165,7.4919929415538,74847.2420498
5706,1.61264670263247,7.49293566539615,74847.2478274
5707,1.95691970770643,7.49827778956115,74847.2536043
5708,2.31830956470202,7.5816592564071,74847.2593861
5709,2.58203666940457,7.50510496539204,74847.2651637
5710,2.92355098903162,7.56245008629211,74847.27094
5711,3.3017403736688,7.38474541365571,74847.276717
5712,3.52795478395153,7.56973430725154,74847.2824994
5713,3.91953301465305,7.51526274590328,74847.2882763
5714,4.25365118572223,7.54811001457007,74847.2940533
5715,4.51656171652279,7.60690302724006,74847.2998309
5716,4.80120808393069,7.5959264899493,74847.3056078
5717,5.09723791534672,7.55359147211032,74847.3113896
5718,5.41805134205146,7.61257938032289,74847.3171672
5719,5.80527559818509,7.51358979301797,74847.3229441
5720,5.96537273845392,7.59981847375156,74847.3287211
5721,6.30034165377888,7.54808228574447,74847.3345035
5722,6.52697387951473,7.64952375048809,74847.3402805
5723,6.79513700003366,7.64379760141209,74847.3460574
5724,7.12446289247009,7.64296857365764,74847.351835
5725,7.36365284493477,7.62260717897371,74847.3576119
5726,7.66269084379055,7.57808481783295,74847.3633931
5727,7.86287654514374,7.64222893257291,74847.3691707
5728,8.11283228457678,7.66798173108628,74847.3749476
5729,8.3775906296509,7.76779938535309,74847.3807245
5730,8.60783132518462,7.73711765785246,74847.386507
5731,8.75682551779312,7.80106075226951,74847.3922839
5732,8.08018626891581,7.6750242620705,74847.3980609
5733,6.39191228357214,7.69069085364376,74847.4038384
5734,4.39950464113417,7.98590730358292,74847.4096203
5735,2.2367012801697,8.02940888287128,74847.4153972
5736,0.180945534690354,7.81720066569848,74847.4211748
5737,-1.37353282214391,7.77057389297506,74847.4269517
5738,-2.43434213710278,7.83284788377545,74847.4327286
5739,-2.99591599511998,7.59494040503921,74847.4385111
5740,-3.06599348483002,7.33444516175777,74847.444288
5741,-3.2889494272529,7.01488694750727,74847.450065
5742,-3.2559765615375,6.8063232936876,74847.4558419
5743,-3.22609466086253,6.32179831942801,74847.4616237
5744,-3.20362881561947,6.03912092983867,74847.4674007
5745,-3.00350182781564,6.01033528715229,74847.4731782
5746,-2.83070339050212,5.610712404346,74847.4789552
5747,-2.71248509668337,5.56252196939245,74847.4847321
5748,-2.48648707320894,5.78985508482625,74847.4905146
5749,-2.34875441026078,5.84138066987719,74847.4962915
5750,-2.22516564862031,5.78918272170658,74847.5020685
5751,-1.96009206547558,5.7896585958732,74847.507846
5752,-1.7753123247891,5.72878698190002,74847.5136278
5753,-1.62198604810965,5.79926517003353,74847.5194048
5754,-1.46315719239425,5.64611966205792,74847.5251824
5755,-1.35165924180752,5.82625901178151,74847.5309593
5756,-1.19698367500882,5.81363388404105,74847.5367362
5757,-1.06118775671399,5.91596639299578,74847.5425187
5758,-0.883380345318947,5.87449315812006,74847.548295
5759,-0.820027252507855,5.92475213200728,74847.5540719
5760,-0.688085691110501,5.92099645024933,74847.5598495
5761,-0.575554839236054,5.89027939724158,74847.5656313
5762,-0.534855580495405,5.88566108931624,74847.5714083
5763,-0.45440944340281,5.90355111459596,74847.5771858
5764,-0.358385023251766,5.97126272377663,74847.5829628
5765,-0.401115280686342,5.99275812545294,74847.5887397
5766,-0.218803520752407,5.93516561921527,74847.5945222
5767,-0.203427088550523,6.05844120828098,74847.6002991
5768,-0.170005915126816,6.03403449516949,74847.606076
5769,-0.0563067858432745,5.93441323816615,74847.6118536
5770,-0.100142632839611,5.94076091594004,74847.6176354
5771,-0.0981611376238023,6.05626956249977,74847.6234124
5772,-0.1015577034447,5.88702754034608,74847.6291899
5773,-0.0630115882327024,5.80683632993379,74847.6349669
5774,-0.224229322433943,5.83471173866303,74847.6407481
5775,-0.219581722972034,5.82159210404485,74847.6465256
5776,-0.324879062833214,5.7833832507681,74847.6523026
5777,-0.383027299043414,5.88109808776377,74847.6580795
5778,-0.464897739017239,5.73805483763122,74847.6638571
5779,-0.515830488123165,5.733219814384,74847.6696389
5780,-0.616437057215496,5.74160055008362,74847.6754159
5781,-0.762194851004601,5.89651909628506,74847.6811934
5782,-0.797569989998998,5.58281412957266,74847.6869704
5783,-1.03215069360153,5.83620087464954,74847.6927522
5784,-1.21219088046256,5.69838124511685,74847.6985297
5785,-1.29773484969076,5.62032518601573,74847.7043067
5786,-1.49145521450109,5.74357141654142,74847.7100836
5787,-1.64173143324278,5.85669310710046,74847.7158612
5788,-1.96767096198469,5.72503567634713,74847.721643
5789,-2.08516609760168,5.94842306232322,74847.72742
5790,-2.30503538220161,5.71541501100456,74847.7331969
5791,-2.56408068201168,5.75388943866599,74847.7389738
5792,-2.83465595018771,5.8846907528699,74847.7447557
5793,-2.35819310283411,6.06994462937375,74847.7505332
5794,-0.947802641490834,6.46485912330108,74847.7563102
5795,1.03260618869399,7.27214132776692,74847.7620871
5796,3.15278590531318,8.02810096192737,74847.7678647
5797,5.01260972939374,8.50539213777857,74847.7736465
5798,6.69620318531756,9.03429788539672,74847.7794234
5799,8.19951883236474,9.6619487663728,74847.785201
5800,9.26152444772336,9.9451732919995,74847.7909779
5801,9.50422530200479,10.2538443872983,74847.7967598
5802,9.16648187814042,10.3352030137166,74847.8025373
5803,8.72355864399629,10.3040193192242,74847.8083143
