,Hor_eye,gx
0,3.680142136423505,-12926.0
1,3.145869870333792,-12866.0
2,2.3985077759264746,-12798.0
3,1.9647579407370304,-12722.0
4,1.6346639078132106,-12638.0
5,1.6819674355663057,-12545.0
6,2.3610291411035877,-12444.0
7,3.537258889152731,-12335.0
8,4.739475901530588,-12221.0
9,7.414148007023945,-12102.0
10,9.06810020316228,-11979.0
11,10.94447962376243,-11855.0
12,13.51100789020745,-11730.0
13,15.19237283478838,-11605.0
14,17.280073679482033,-11479.0
15,18.80772403342801,-11352.0
16,19.84496259826518,-11224.0
17,20.34957821683109,-11094.0
18,20.25623750284149,-10961.0
19,19.915860650371055,-10827.0
20,19.47833242256489,-10690.0
21,18.601888848581144,-10554.0
22,18.13810604262593,-10419.0
23,17.628315866938102,-10285.0
24,17.146067213508353,-10153.0
25,16.473415987015496,-10021.0
26,15.917499306818414,-9890.0
27,14.919991063608109,-9759.0
28,14.252277275130428,-9630.0
29,13.6317623477847,-9503.0
30,12.624881304782411,-9379.0
31,12.188035100814592,-9259.0
32,11.627447652613089,-9142.0
33,10.827867406100914,-9027.0
34,10.08734585167044,-8914.0
35,8.778608533709283,-8802.0
36,8.164679835855999,-8689.0
37,7.455283486067045,-8576.0
38,7.011591416924605,-8460.0
39,6.927453379785492,-8344.0
40,7.3995641849411875,-8225.0
41,8.215367082423857,-8104.0
42,8.973022332127801,-7980.0
43,10.028441761537747,-7852.0
44,10.93580143695575,-7716.0
45,12.558598519599876,-7573.0
46,13.178929660658016,-7421.0
47,13.4545718027278,-7262.0
48,13.48652793948654,-7097.0
49,13.23456301994659,-6930.0
50,12.81205315229891,-6760.0
51,12.238668060874728,-6588.0
52,11.690048552279755,-6407.0
53,10.91229540892447,-6214.0
54,10.010184528907175,-6006.0
55,9.401393903301285,-5787.0
56,8.554261437386737,-5561.0
57,7.965947079393098,-5338.0
58,7.17135981249769,-5120.0
59,6.643732711121972,-4911.0
60,6.09197048147666,-4708.0
61,5.27501923429768,-4507.0
62,4.786495362137049,-4301.0
63,4.218511595803296,-4087.0
64,3.4099952113454646,-3861.0
65,2.7260885357743136,-3622.0
66,1.7768993657739525,-3372.0
67,1.2151387071472348,-3112.0
68,0.4608566817537924,-2840.0
69,-0.14103323470620996,-2555.0
70,-0.6298593995435567,-2255.0
71,-1.0764651221692878,-1937.0
72,-1.035927280461397,-1603.0
73,0.03193213329204836,-1259.0
