,Hor_eye,gx
0,5.27757989469354,-5377.525383969206
1,5.289346808387703,-5390.0
2,5.393396797328345,-5503.091284894231
3,5.476644822344672,-5585.0
4,5.521320273532959,-5628.868895560397
5,5.654914425240241,-5754.485058303264
6,5.671546132226913,-5772.0
7,5.774206402643654,-5849.890339320115
8,5.824945357139335,-5892.0
9,5.883346120088147,-5946.62826731049
10,5.940642723958719,-5999.0
11,5.994939374086002,-6036.790193292975
12,6.116062307757616,-6114.467943798841
13,6.176187086340203,-6152.0
14,6.240483726915441,-6217.927309431264
15,6.311828216980105,-6294.0
16,6.360232782632845,-6319.518835303263
17,6.473564875649673,-6382.604549490918
18,6.525228999641737,-6414.0
19,6.577365688680308,-6446.314029919827
20,6.677297887667223,-6510.650310080597
21,6.677881849677023,-6511.0
22,6.7847450661203546,-6578.3504302748715
23,6.805865815640642,-6590.0
24,6.907597744175792,-6611.157355752145
25,7.029030023198034,-6636.688666683045
26,7.080244982600751,-6649.0
27,7.135250918982703,-6668.039363614232
28,7.193723869964999,-6691.0
29,7.228871492487544,-6696.451628439069
30,7.319479945128423,-6710.985114736198
31,7.338083969379203,-6714.0
32,7.409096928438423,-6719.82797736817
33,7.450217305719387,-6723.0
34,7.504428940478851,-6725.865954196645
35,7.60265220224918,-6730.905866951677
36,7.6044602466949875,-6731.0
37,7.698465146589355,-6735.0
38,7.69954595152868,-6735.00673277624
39,7.802434193733728,-6735.609759917596
40,7.864836607079321,-6736.0
41,7.898861237362285,-6734.676363630408
42,7.96841189365493,-6730.924675316494
43,7.9826904650940005,-6730.0
44,8.026337371217428,-6709.31131175866
45,8.03691971369826,-6705.0
46,8.093788576162087,-6687.046741397195
47,8.173499149712228,-6665.768150502511
48,8.198705288452452,-6659.0
49,8.25273588219834,-6631.089404192593
50,8.281895682538346,-6615.0
51,8.326910514346846,-6600.72917534462
52,8.400295973322358,-6577.188726501548
53,8.403983327591112,-6576.0
54,8.473246237316989,-6558.371763091153
55,8.521566591650574,-6541.0
56,8.52489129230042,-6539.479036961084
57,8.478390297908128,-6515.850738768773
58,8.40047363025098,-6510.0
59,8.16374987371281,-6502.736886540641
60,7.484667047830317,-6493.0751275221
61,7.2980899929062675,-6491.0
62,6.616598443347369,-6478.040571457536
63,6.516306247877064,-6476.0
64,5.805371928643327,-6463.0884160853775
65,5.537875688729369,-6457.0
66,5.158072035291784,-6450.1058982957275
67,4.771979546909721,-6439.0
68,4.749204587590685,-6438.523822606996
69,4.608343401008366,-6429.983526930764
70,4.620107174666002,-6425.0
71,4.628503389268522,-6420.468926561011
72,4.654134049221107,-6415.0
73,4.679495516513826,-6408.030690306887
74,4.695863156649031,-6402.0
75,4.7175232088457175,-6396.311237491177
76,4.750060534819542,-6386.3154049015
77,4.756216713331767,-6383.0
78,4.768605472911056,-6372.644364923767
79,4.768846616963275,-6368.0
80,4.769410354580355,-6352.880747347525
81,4.768884525195071,-6347.0
82,4.767480208589602,-6334.86814713932
83,4.7725505699748805,-6318.177504687437
84,4.774581460677392,-6316.0
85,4.788102336086309,-6297.061463010052
86,4.791265434880439,-6291.0
87,4.799469814699082,-6264.433274297029
88,4.798003193185828,-6255.0
89,4.793746474056181,-6210.548275846294
90,4.793020691298704,-6201.0
91,4.789200070217903,-6173.549152572402
92,4.792677950142898,-6161.0
93,4.798245501644777,-6136.418102914771
94,4.798460950601812,-6118.0
95,4.798712725537232,-6092.975035437741
96,4.789849401399942,-6050.0
97,4.7891360717324405,-6046.189225072497
98,4.791687886466343,-5995.028487097729
99,4.797092599968613,-5978.0
100,4.807941660055136,-5950.875802402348
101,4.827164391701411,-5910.278404505903
102,4.829713411487708,-5904.0
103,4.843647140106757,-5864.633289747177
104,4.8508407435233885,-5830.0
105,4.8533205978236325,-5819.865395893666
106,4.860448472362219,-5780.306842609118
107,4.867222609443129,-5760.0
108,4.87363517921506,-5744.431219208687
109,4.888667520486195,-5715.0
110,4.889988833489023,-5712.6240718339695
111,4.895749472376356,-5683.220179587887
112,4.896144814855003,-5681.0
113,4.9009852679318495,-5657.799739341948
114,4.920117796628109,-5632.680278042672
115,4.921204175785138,-5631.0
116,4.9363429870512725,-5589.592609305058
117,4.941420617521175,-5573.0
118,4.949923691440791,-5537.883495176768
119,4.960125454257297,-5513.0
120,4.972920845103605,-5495.855466676079
121,4.982179662398354,-5473.0
122,4.985412708131053,-5465.294959343941
123,4.996821263580138,-5435.548888872738
124,4.997173915753436,-5435.0
125,5.015934284154651,-5397.563740814949
126,5.017531319570114,-5381.0
127,5.019611329149633,-5365.091359013695
128,5.017976004858269,-5336.968519242561
129,5.019026425092854,-5333.0
130,5.025427004674528,-5311.295193508398
131,5.028694385922975,-5298.0
132,5.031630486685408,-5288.789042572451
133,5.033634853599545,-5279.0
134,5.0356148712241104,-5273.029359990772
135,5.034706348808039,-5266.0
136,5.034061659468497,-5262.44880660244
137,5.029759287994841,-5253.886907661265
138,5.0304648597249315,-5249.0
139,5.0309945569967205,-5243.021116128341
140,5.027843393765492,-5233.0
141,5.026610702722753,-5229.625875369759
142,5.018802235318272,-5219.0
143,5.017792672343452,-5218.251598301992
144,5.012668146183828,-5211.709250352613
145,5.011382385322512,-5211.0
146,5.00081670492293,-5210.26207736258
147,4.991751080126925,-5210.0
148,4.9721871117652965,-5209.278299815839
149,4.964044734156628,-5209.0
150,4.941284266667454,-5205.010656240195
151,4.9323976993013074,-5203.0
152,4.917347673549292,-5186.709401956169
153,4.907697733285584,-5176.0
154,4.893981384613605,-5159.954367945721
155,4.866795847932803,-5132.6427544012295
156,4.863568363852223,-5130.0
157,4.833438443571389,-5106.109871248609
